target,mode,count
PSMB10,Negative,1
RHEB,Negative,1
CYP2C19,Positive,1
ONECUT2,unspecified,1
SLC47A1,unspecified,2
ILVBL,Positive,1
IL5,unspecified,1
PIM3,unspecified,102
TUBB4B,Negative,19
CST11,Positive,1
FUT7,Negative,2
CDH2,unspecified,3
KCNN1,Negative,3
GluCl channels,unspecified,1
HIST2H2AC,unspecified,1
GABRR1,Positive,4
MRC1,unspecified,1
BAD,unspecified,1
HCRT,unspecified,1
HSD17B7,Negative,24
IMPA1,Negative,263
AMY1A,Negative,19
ponB,unspecified,1
CSNK1G2,Negative,63
RHEB,unspecified,1
"Cholinergic, Nicotinic Alpha7",unspecified,12
NOS3,Positive,5
GABRP,unspecified,28
MAP2K5,Positive,2
PRKAR1A,unspecified,1
CCR6,Negative,3
CCR5,Negative,4
5-HT4c,unspecified,1
FTL,Negative,2
CAT,Positive,1
RRP1B,Positive,1
ARHGEF12,Positive,1
CHRM5,unspecified,660
TNFAIP2,Positive,1
"ROR, Calmodulin",unspecified,1
PTGS,unspecified,1
KCNMA1,Positive,5
MPDZ,unspecified,2
CDKN1A,unspecified,7
HDAC9,unspecified,2
CDKL5,unspecified,56
PABPC1,Negative,12
,subunit-specific,11
PHF8,Negative,3
MTMR12,Positive,1
GH1,Positive,1
PAFR,unspecified,1
DHX58,Positive,1
GABRB2,Negative,30
MAPK12,unspecified,70
HTR3,unspecified,4
KLF4,Positive,1
MAT2A,unspecified,2
antibiotic aminoglycoside,unspecified,13
P2RY11,Positive,3
DNMT3A,Negative,4
KLF10,unspecified,1
KLK1,Negative,3
PBLD,Positive,1
AK3,Positive,1
SLC25A33,Positive,1
LVRN,Negative,1
STK39,unspecified,56
HDAC6,Negative,70
RIPK1,unspecified,60
CRYM,Positive,1
ATP1A3,unspecified,1
HSD17B4,Positive,1
CYP17A1,unspecified,3
NPEPL1,unspecified,1
NOS3,Negative,12
ROCK,unspecified,6
BIRC5,unspecified,4
HFE2,Positive,1
IFNGR2,unspecified,1
ARRB1,Negative,2
STAT,unspecified,6
PLD1,Negative,7
STAT1,Negative,3
CACNA2D3,Negative,2
PDE4C,Negative,23
Trk receptor,unspecified,2
EPHB4,Positive,1
KLK3,Positive,2
LGALS3,unspecified,1
FTH1,Positive,1
NFKB1,Positive,225
NR1I2,Negative,9
UBR5,Positive,1
rpsI,Negative,3
HTR3B,unspecified,18
SLC2A3,unspecified,1
PTGER2,Positive,4
ABCB4,Negative,2
INSR,Negative,81
RAR,unspecified,2
GRK1,unspecified,56
GRIA3,Positive,6
CABLES2,unspecified,1
NPSR1,Negative,204
NFATC3,unspecified,1
IDH1,Negative,52
FABP6,Positive,1
UL30,Negative,4
NR2C2AP,Positive,1
TLK2,Negative,58
"Raf, VEGFR, PDGFR",unspecified,1
OPRK1,Positive,10
VCP,Negative,5
5-HT7S,unspecified,2
HTR1B,Negative,33
CDC42BPB,Negative,61
CERK,unspecified,1
TRPC2,Negative,2
NMDAR,unspecified,4
dihydropteroate synthase,unspecified,18
PRKG1,Negative,65
HDAC1,unspecified,9
OLFR73,Positive,4
noradrenaline uptake,unspecified,14
MAP2K1,Negative,116
FOXRED2,Positive,1
GRM4,unspecified,8
HDAC9,Negative,60
BCL7A,unspecified,1
AICDA,unspecified,1
BAD,Negative,1
antibacterial fluoroquinolone class,unspecified,8
5-HT2,unspecified,36
PCYT1B,unspecified,1
CACNG6,unspecified,2
GAD1,unspecified,1
SIK1,Negative,2
MGMT,Negative,3
SAR1B,Positive,1
GABRD,unspecified,31
CTSE,Positive,1
STK4,unspecified,107
CASP8,Negative,3
SLC47A1,Negative,63
CACNB1,unspecified,3
BGLAP,unspecified,1
RARRES1,Positive,1
SLC25A5,unspecified,1
CD86,Positive,1
RUNX3,unspecified,1
MAP3K13,unspecified,57
CCNG2,Positive,1
GABBR1,unspecified,12
FAK-VEGFR-3,unspecified,1
CACNA1D,unspecified,14
KCNN3,unspecified,4
SLC25A1,Positive,1
RIOK3,unspecified,60
HAUS4,Positive,1
DUSP3,unspecified,1
JMJD1C,Positive,1
PDE1A,Positive,1
ROR1,unspecified,2
SCN8A,unspecified,21
CDC25C,Negative,4
ACLY,Negative,2
AO,unspecified,6
PLP receptor,unspecified,1
NIMA (never in mitosis gene a)-related kinase,unspecified,12
HDAC6,Positive,4
MLX,unspecified,1
Na+/2Cl-/K+ (NKCC) cotransporter,unspecified,3
AGTR1B,unspecified,4
RAB9,Positive,1
ACVR1,unspecified,64
KDM1B,Negative,1
KCNJ12,unspecified,3
ND4,Negative,1
ASIC2,Negative,3
FGFR2,Positive,1
KCNK12,Negative,1
CSNK2A1,Negative,106
ABHD15,Positive,1
ADRA1A  ADRA2A OAMB,unspecified,1
GRIN1,Positive,6
PSMA1,Negative,1
BCS1L,Positive,1
TRP53,Negative,4
RGS16,unspecified,1
Synaptic vesicle glycoprotein,unspecified,1
CHRN,unspecified,2
TMEM185A,Positive,1
EPHB4,Negative,65
PLA2G4B,Positive,1
Lipopolysaccharide,unspecified,1
CASP6,Negative,12
DHCR7,unspecified,3
HOMER2,unspecified,1
CHRNA6,unspecified,8
ACE2,unspecified,3
GLCCI1,Positive,1
CCNT1,unspecified,2
TUBB3,Positive,3
KARS,unspecified,5
DHRS9,Positive,1
PAK5,unspecified,105
KCNS1,Negative,4
HD,Positive,1
GNAS,unspecified,4
TAPT1,Positive,1
SF3B3,Negative,1
MAPK15,unspecified,60
BCL2A1A,unspecified,1
HCN1,Positive,1
CPA5,Positive,1
NDUFC2,unspecified,1
CD83,unspecified,1
NBPF3,unspecified,1
MAPK8,Positive,2
NEK9,unspecified,68
NDUFB4,Negative,2
TOP2A,Negative,56
HNMT,Negative,2
MC4R,Positive,3
KLF10,Negative,2
ALK,Negative,72
SLC25A12,Positive,1
ACP5,Negative,2
EDIL3,unspecified,1
ADPRHL2,Positive,1
MTNR1A,unspecified,9
estrogen beta,unspecified,3
FITM2,Positive,1
enoyl-,unspecified,1
ATP2A2,Negative,2
ABCC2,Negative,170
GALR2,Negative,1
CLEC4M,unspecified,1
GCOM1,unspecified,1
PKHD1,Positive,1
GAPDH,unspecified,16
CLDN1,unspecified,1
NR,unspecified,3
ST3GAL1,unspecified,1
IL4,Positive,1
PP3CA,unspecified,2
PRDX5,unspecified,2
FPS,unspecified,2
KCNC3,Negative,5
ADAM12,Negative,1
GPR84,Positive,2
CYP2C19,Negative,905
ADRA2C,unspecified,662
RHO,unspecified,2
ME3,Negative,1
BLVRA,unspecified,1
CREB3L3,Positive,1
GRHL1,Positive,1
SLK,Negative,1
autophagy,unspecified,10
PIP4K2B,Positive,1
Na+/H+ exchanger,unspecified,1
MFSD3,unspecified,1
ENPEP,Negative,1
SLC9A1,unspecified,1
PMP22,Positive,1
EDN3,unspecified,3
SULT1C4,unspecified,4
OGDH,unspecified,1
BAIAP2L1,Positive,1
c-Kit,unspecified,8
ATPase,unspecified,14
RNA-directed RNA polymerase,unspecified,1
MMP9,Negative,659
P-glycoprotein inhibition,unspecified,1
MARK1,unspecified,64
CDH1,Positive,2
PRRG4,Positive,1
CXCR4,Negative,5
CLK4,Negative,2
CPT1A,Negative,4
CFB,unspecified,1
CD2,Negative,1
CYP4F11,unspecified,1
VB6,unspecified,1
TNFRSF1B,Positive,1
FASLG,unspecified,2
CACNB4,unspecified,3
ZNF354A,Positive,1
ACSS2,Negative,1
YES1,unspecified,68
LTA4H,Negative,6
TRPC1,Negative,2
KIT,Negative,103
PHF7,Positive,1
BGLAP,Positive,1
GHR,unspecified,1
BRD9,unspecified,1
HSF1,unspecified,8
GABRG3,unspecified,28
SCD1,Negative,3
PRKG2,unspecified,60
ESR2,unspecified,664
TRPV3,Negative,2
LRP6,Positive,1
CASP3,Negative,18
MPP1,Positive,1
SO_0970,unspecified,1
ABCA1,unspecified,3
ITGB1,Negative,2
MAP3K12,unspecified,56
AQP11,Positive,1
PDE5A,unspecified,9
CYP2D2,Negative,6
EPHA4,unspecified,68
BRSK2,unspecified,64
KCTD3,Positive,1
ZCCHC17,Positive,1
ILK,unspecified,1
Proto-oncogene tyrosine-protein kinase Src,unspecified,1
SLC27A4,Positive,1
TIPARP,unspecified,1
EPHA7,Negative,60
PTGES,Positive,1
DHRS3,unspecified,2
DRD2,unspecified,730
IFIT1,unspecified,1
PAM,unspecified,2
MED1,unspecified,3
ABCC4,Positive,1
BMF,unspecified,1
MTNR1B,Negative,5
CACNA1I,unspecified,4
ERAP2,Negative,4
CRYZ,Positive,5
GLRA1,Positive,5
TLR2,Negative,2
CYP2C65,Positive,1
PRKACA,Negative,103
MT-CYB,Negative,1
PIK3R1,Negative,13
GRM2,unspecified,9
CHRNA7,unspecified,29
TUBA3D,unspecified,8
PRKCQ,Negative,72
SLCO2A1,unspecified,2
RXRA,Negative,89
HSD17B2,Negative,15
FABP5,Negative,1
GRIP1,Positive,1
LIMK1,unspecified,68
ionic liquid,unspecified,1
AVPR1B,Negative,4
DIO1,Positive,1
phzF,unspecified,1
GRIK3,Negative,3
SYT17,Positive,1
TXNIP,unspecified,1
NR3C1,unspecified,642
CALCB,unspecified,1
KDM3B,Negative,1
FASLG,Positive,3
SLC6A2,unspecified,644
CCR4,unspecified,614
RRAD,unspecified,1
NUDT7,Positive,1
IL18,unspecified,5
SREBF1,unspecified,4
NPC1L1,Negative,1
B4GALT4,unspecified,1
IGF2BP3,Positive,1
ACVR1,Positive,1
PSMD14,Negative,3
HSP90AA1,Positive,1
CKMT2,unspecified,1
antihelmintic,unspecified,4
ERBB4,unspecified,62
CTCF,unspecified,1
NPEPL1,Negative,1
MAOB,Positive,2
S100A1,unspecified,1
GLB1,Positive,1
SLC1A2,Negative,3
THRA,Negative,11
ACAT1,Positive,1
MAP4K5,Negative,2
SAT1,Positive,1
NT5E,unspecified,1
VDR,Positive,85
NPAS2,Positive,1
AGTR1B,Negative,4
PSMA5,Negative,1
iron,unspecified,3
PRKAA2,Negative,72
RUNX1,Negative,239
NPY1R,Negative,5
FOS,Negative,1
PBK,unspecified,51
MBL2,Positive,1
NO,unspecified,2
HRAS,unspecified,6
ABCC9,Positive,2
ADORA2A,unspecified,645
INHBE,Positive,1
DOCK4,Positive,1
SREBF2,unspecified,2
P,Negative,2
CAMK2G,unspecified,107
GRIK2,unspecified,6
BBOX1,unspecified,2
ATP1B3,unspecified,1
NDUFA10,Negative,2
PLIN1,Negative,8
PSMA8,Negative,1
NISCH,Negative,1
CDK10,Negative,4
RBM48,unspecified,1
CSF1,Negative,2
SCN1A,Negative,59
TYMS,Negative,17
MT2,Positive,1
SLC1A2,Positive,1
GLRA2,Positive,2
SOMATOSTATIN,unspecified,2
tyrosinase,unspecified,1
pbp2a,unspecified,6
EIF4A1,unspecified,1
STAT1,unspecified,1
FANCD2,Negative,1
PRKAB2,Negative,59
AFF1,unspecified,1
GPR55,Positive,4
CYP4F15,Positive,1
DIO1,unspecified,1
SLC47A2,Negative,39
PFOR,unspecified,1
ATP1B1,Negative,3
SLC6A12,Positive,2
IGF1R,Negative,84
HTR4,unspecified,23
WNT4,unspecified,1
HSD17B6,Positive,1
GTF2B,unspecified,1
UGT2B15,Negative,6
CTLA4,Negative,1
Ion channel,unspecified,1
rpsI,unspecified,1
GATA2,unspecified,3
FAM129A,unspecified,1
PEX16,Positive,1
ANAPC10,Positive,1
CCL2,Negative,6
CYP2C11,Negative,7
CCK receptor,unspecified,1
ASB17,Positive,1
PLD1,Positive,2
ZFP746,Positive,1
CLCN7,Negative,1
CASP10,unspecified,1
PIK3C2B,Negative,9
KCNQ3,Negative,6
FAAH,unspecified,4
"Dihyrofolate Reductase, DHFR",unspecified,1
USP21,Positive,1
KCNK1,unspecified,1
NLK,unspecified,64
HIPK4,unspecified,56
PTGFR,Negative,3
NR2E3,unspecified,1
MMP17,Negative,1
GSTT1,unspecified,1
GLUL,unspecified,1
STAT1,Positive,6
NISCH,unspecified,10
HSF1,Negative,33
CA12,unspecified,19
TAT,Positive,3
IER3,Positive,1
TXNRD1,unspecified,253
PTK2,Positive,1
PRRT1,Positive,1
PNPLA8,Positive,1
TESK1,unspecified,64
RIPK2,Positive,2
CKB,unspecified,6
sulI,Negative,1
SLC7A8,unspecified,1
n-AChR,unspecified,12
AXIN2,unspecified,1
VA,unspecified,3
ADCY5,Positive,1
S1PR4,Negative,1
BGLAP3,unspecified,1
HPN,Negative,1
THRA,unspecified,9
PRKACA,unspecified,104
UHMK1,Positive,1
PMM2,Negative,3
telomerase,unspecified,1
S1PR1,unspecified,4
TXN,Negative,2
PRKCA,unspecified,23
PROX1,unspecified,1
CYP2B6,unspecified,1
RNF216,Positive,1
PRSS1,Negative,24
PTPRS,Negative,7
ADAP2,Positive,1
ZNF34,unspecified,1
PLEKHF1,Positive,1
Hydroxylase,unspecified,1
Dopamine D1A,unspecified,4
SLC9A3,Negative,2
S1PR3,unspecified,3
EPB41,Positive,1
SSTR2,unspecified,2
TUBA3E,Positive,3
LRP5,Positive,1
PSMB9,Negative,1
EHMT2,Negative,1267
SPHK2,Negative,7
HIGD1A,Positive,1
UBE2I,unspecified,1
OPRK1,Negative,18
PARK7,unspecified,2
LIPT1,unspecified,1
FabI,unspecified,1
SDHC,unspecified,1
catalase,unspecified,1
RAB3A,unspecified,2
SSTR1,Positive,1
CASP1,Positive,2
P2RY14,Positive,1
TMEM42,unspecified,1
Folate metabolism,unspecified,1
NDUFS3,Negative,2
gyrA,Negative,4
SLC28A1,Negative,4
DHOase,unspecified,1
KIF23,Negative,2
LYRM1,Positive,1
MAOA,Negative,748
GJB2,Negative,3
PLK3,unspecified,64
FABP1,Negative,2
KCNS2,Negative,4
FICD,Positive,1
INSRR,unspecified,64
PAK1IP1,Positive,1
KCNH1,unspecified,1
MAPK1,Negative,999
DHO,unspecified,2
GRIP1,unspecified,1
ISY1,unspecified,1
PIK3C2A,Negative,7
Leukotriene B4,unspecified,1
NEK3,unspecified,56
CNRIP1,Positive,1
THPO,Positive,142
CEMIP,unspecified,1
GSK3,unspecified,12
PTGR1,Negative,1
GABA A Alpha1Beta1Gamma2,unspecified,2
HCAR1,Positive,5
SLC22A20,Negative,20
"NO, TNF-?, IL-1?, and IL-6",unspecified,1
TACR2,Negative,1
pbpG,unspecified,1
FNBP4,Positive,1
HPRT1,unspecified,3
NEU2,Negative,19
VMAT2,unspecified,1
WASL,Positive,1
RIN2,Positive,1
NRIP1,Positive,1
SLC16A3,Negative,15
SAE1,Negative,5
AARS,unspecified,1
IKBKB,unspecified,64
DNA [ TP53 ],unspecified,10
PAN2,Positive,1
UGT2A1,Negative,2
CDK1,unspecified,5
PRSS2,Negative,20
photosensitizer,unspecified,1
FABP2,unspecified,1
SLCO1A4,unspecified,1
GRIN2C,unspecified,13
FLG,Negative,1
TP63,Negative,2
IFIT1,Positive,1
MUT,unspecified,1
HCAR2,Negative,2
mecA,Negative,4
RNPEP,Negative,2
RGS16,Negative,1
ADORA3,Positive,6
V-abl Abelson murine leukemia viral oncogene ,unspecified,1
IL12A,Negative,3
CEBPA,unspecified,1
MAPK9,Negative,101
LDHA,unspecified,3
MAST4,Positive,1
HMOX1,unspecified,7
PIK3R2,Negative,10
ABCA1,Positive,2
HSD17B4,Negative,1
HPRT1,Positive,1
SLC17A6,Positive,1
IKr,unspecified,7
TAS1R2,Positive,3
KCNG2,Negative,4
ttgR,unspecified,1
RHBDF2,unspecified,1
CDK17,unspecified,60
TUBB,unspecified,19
P2RX7,Positive,1
CLASP2,unspecified,1
NOD1,Negative,3
SLC36A2,Negative,1
LLGL1,Positive,1
TLR8,unspecified,2
ITGB2,Negative,2
CNR2,Positive,11
NR3C1,Positive,190
TGIF1,Positive,1
NDUFB3,Negative,2
FES,unspecified,65
HTR7,Positive,12
CDA,unspecified,2
ZNF575,Positive,1
PDZK1,unspecified,1
TCF7L2,unspecified,3
GLRB,Positive,4
LRRC74A,unspecified,1
NCEH1,Positive,1
CDK2,Positive,6
CPT2,Negative,4
GAS6,unspecified,1
STK38,unspecified,99
EP4,unspecified,1
ALAD,unspecified,1
RYR1,Negative,4
OPRD1,unspecified,639
SLC23A2,unspecified,2
FABP4,Negative,3
EPHB6,Negative,1
SYNDIG1,unspecified,1
PRKX,unspecified,64
KCNG4,Negative,4
XRCC5,Negative,1
LEF1,unspecified,4
GPSM3,Positive,1
FOXA3,unspecified,1
MBOAT2,Negative,1
BCL2A1A,Negative,8
PRKDC,unspecified,2
adrenergic Alpha2D,unspecified,6
ARMCX2,Positive,1
AOA,unspecified,1
"Platelet-derived growth factor receptor, alph",unspecified,1
,Positive,23
KCNT2,Negative,5
RB1,unspecified,2
NRI,unspecified,2
HTR1B,Positive,27
MET,unspecified,69
PGAM1,Negative,1
BCR/ABL,unspecified,9
ALDH5A1,Positive,1
TK1,Negative,7
CA5A,Negative,78
PLA2G1B,unspecified,9
SLC25A37,unspecified,1
MARK1,Negative,65
CCKBR,Positive,2
CRK,unspecified,1
CHRNA2,Positive,5
NQO1,unspecified,3
NPYR2,unspecified,1
coenzyme,unspecified,1
KCNJx,unspecified,1
PDGFA,unspecified,1
FGF3,unspecified,1
CYP2A6,Negative,644
TK,Negative,5
TUBA3D,Negative,19
"Xylose isomerase, Malate synthase G",unspecified,1
P2RY12,Positive,1
TECTB,Positive,1
CASP9,Negative,3
ABCB1B,Negative,33
HSD11B1,unspecified,7
AHR,unspecified,44
SFRP4,unspecified,4
monocarboxylate transporter,unspecified,2
SLC23A1,unspecified,1
XIAP,Positive,1
RYR2,Positive,2
HNRNPA2B1,unspecified,1
TCEA2,unspecified,1
TPPP,unspecified,1
cholinergic,unspecified,1
HSD3B,Negative,1
SLC22A5,unspecified,2
GRIA4,unspecified,12
FGR,Negative,74
YWHAE,Negative,1
GST,unspecified,2
ALPPL2,unspecified,2
rpoC,unspecified,2
NR1I2,Positive,200
S100A9,unspecified,2
USP17L30,unspecified,1
pbpA,Negative,12
CARM1,Negative,1
BCHE,Negative,66
KCNC2,unspecified,1
PAX8,Negative,26
ATP4B,unspecified,2
PRKCB,Negative,90
NEK7,unspecified,64
PDE4D,Negative,30
SBK3,unspecified,56
STK16,unspecified,107
SETD7,Negative,6
GRIK5,Negative,3
EIF4E,unspecified,3
SLC39A10,unspecified,1
CCR,unspecified,1
THSD7A,Positive,1
RAMP1,unspecified,2
CYSLTR1,Negative,8
SYTL5,unspecified,1
TUBA1C,Negative,21
CTNNBIP1,unspecified,1
EPHA2,Negative,68
MYC,Positive,1
PTP4A3,Negative,2
ICAM1,Positive,1
EFNA1,unspecified,1
PSMB5,unspecified,1
CSNK1D,Negative,91
GFRA1,Positive,1
SCARF2,unspecified,1
SPHK1,unspecified,1
DUSP1,Negative,7
Tyrosinase,unspecified,2
kinase inhibitor,unspecified,1
MAPRE2,unspecified,1
FNTA,unspecified,3
SLC25A19,unspecified,1
CYP51A1,Negative,26
"Purinergic, P2X3",unspecified,1
Ergosterol,unspecified,1
CD28,Positive,1
TACR3,Negative,3
AGT,unspecified,5
GRIN2D,Negative,18
WNT8A,Positive,1
CATSPER4,Negative,1
CTSL,unspecified,2
EIF4E,Negative,11
CCR8,Positive,2
TMEM214,Positive,1
CHRNA10,unspecified,8
KCNH6,Negative,4
KCNK6,Negative,1
CCND1,unspecified,2
SIRT5,unspecified,1
CASR,Positive,4
PLK4,Negative,5
TSSK1B,Negative,65
GPBAR1,Positive,18
PLA2G10,Negative,2
RPAIN,Positive,1
microtubule,unspecified,23
CCR4,Negative,4
"Cholinergic, Nicotinic Muscle",unspecified,1
PAK1,Negative,8
DHDH,unspecified,1
COIL,Positive,1
GABRP,Negative,27
HPDL,Positive,1
CYP2B1,unspecified,2
SLC1A3,Positive,1
CTNND1,unspecified,2
NDUFB6,Negative,2
SOS1,unspecified,1
MGA,unspecified,1
PSMC4,unspecified,1
SLC22A2,unspecified,10
SOX2,unspecified,1
HSF1,Positive,3
TAC1,Positive,1
saturated fatty acid,unspecified,1
KIF5B,Negative,7
PSMF1,Positive,1
GGPS1,Negative,6
Copper,unspecified,2
FOXN2,Positive,1
CYSLTR2,Negative,4
aspartic protease,unspecified,1
METAP1D,Negative,1
FGFR1,Negative,100
HIF1A,Negative,252
TRPV6,Positive,4
cmaA1,unspecified,1
ABCA1,Negative,1
TUBA3D,Positive,3
WEE1,unspecified,61
FAM46C,unspecified,1
GEMIN6,unspecified,1
"Cholinergic, Nicotinic Alpha6Beta2",unspecified,3
SLC12A1,Negative,6
ftsI,unspecified,6
SRMS,unspecified,60
PDPK1,Negative,98
IL4,unspecified,3
SERPINC1,Positive,2
VEGFA,Positive,2
CACNA1E,unspecified,4
SLC12A5,unspecified,1
FOLH1,unspecified,2
ATXN2,Negative,515
ERBB3,Positive,3
MAPT,Negative,697
CNR1,Positive,14
TMPRSS2,unspecified,2
MTTP,unspecified,1
HSD17B11,Positive,2
MAOA,Positive,2
LILRB5,unspecified,1
pbp1b,Negative,1
GRK7,Negative,60
ALB,Positive,7
VEGF A,unspecified,1
GSTM2,unspecified,2
Protein-tyrosine kinase 2,unspecified,1
PADI4,Negative,2
PADI1,Negative,1
CDKN1A,Positive,4
BRD2,unspecified,5
TNFRSF6B,unspecified,1
RAD23B,Positive,1
MALT1,Negative,1
MMP13,unspecified,1
FBP1,Negative,2
NCOA6,Positive,1
NDUFAB1,Negative,2
sedative,unspecified,1
xylA,unspecified,1
ABCB1,Positive,55
SLCO1A1,unspecified,4
SLC16A7,Negative,13
DUSP6,Negative,9
NIACR1,Negative,4
MAP3K5,unspecified,109
CXCR1,Negative,14
GRIA1,Negative,5
RHOB,unspecified,1
WAS,Positive,1
SLC12A2,unspecified,19
XIAP,unspecified,1
POLR1A,Positive,1
KAT6B,Negative,1
RPS6KA5,Negative,98
CYP3A5,unspecified,3
CTFR,unspecified,1
ANKRD35,Positive,1
GLA,Negative,107
PAX4,unspecified,1
NTSR1,Positive,4
mitochondrial disruptor,unspecified,2
NR2E3,Positive,6
P2RY11,Negative,1
TTC7A,Positive,1
NRARP,unspecified,1
BMP5,Positive,1
GABRA5,unspecified,29
THRB,Negative,253
ADH1,Positive,1
DCTN1,unspecified,2
CACNG7,unspecified,2
UMP-CMP kinase,unspecified,1
SLC16A5,unspecified,1
cannabinoid receptor,unspecified,5
C16ORF91,unspecified,1
TENM3,Positive,1
MIR630,unspecified,1
SULT1E1,unspecified,10
ADRA2,unspecified,19
Imidazoline I2,unspecified,5
RAP1GAP2,Positive,1
UGT1A9,Positive,1
PSMB11,Negative,1
EBP,Negative,10
HSD11B2,unspecified,4
corticosteroid-binding globulin,unspecified,1
TSC2,unspecified,1
EPHX1,Negative,1
TRBC1,unspecified,1
LPAR3,Positive,1
MGLL,Negative,18
OPRL1,Positive,3
NPEPPS,Negative,2
pbpB,unspecified,1
CHRNB3,Negative,2
WNT3A,Positive,2
IL6ST,unspecified,2
HIST3H3,unspecified,4
KCNK10,Negative,2
ADCY8,unspecified,1
ZNF217,unspecified,1
MUC1,unspecified,1
MSTN,Negative,1
CBS,unspecified,5
RETSAT,unspecified,1
HDHD5,Positive,1
adrenergic Alpha2,unspecified,53
POLL,Negative,8
SLCO4A1,Negative,4
PLG,Negative,9
rplP,Negative,1
SLC7A6OS,unspecified,1
PARP2,Negative,5
BMPR1B,Negative,2
PDZRN3,Positive,1
OTOF,unspecified,1
HRH1,Negative,113
Sigma 2,unspecified,1
CDKN1B,unspecified,3
DUB,unspecified,3
TNFRSF10B,Positive,1
CYP3A9,unspecified,1
ACKR3,Positive,1
HLCS,Positive,1
SSX2IP,unspecified,2
DYRK1B,unspecified,60
KCND1,Negative,5
LOC103694905,Positive,3
ALDH1B1,Negative,3
UL30,unspecified,2
SLC25A4,Negative,1
HIST1H2BG,unspecified,1
NDUFB7,Negative,2
ICAM1,unspecified,4
MAP3K3,unspecified,56
EDNRB,Positive,3
antiadrenergic,unspecified,1
MYLK3,unspecified,57
PSEN1,Positive,2
RAB5C,unspecified,1
TSHB,unspecified,2
NEK11,Negative,60
GALNT10,unspecified,1
ULK2,unspecified,56
NFE2L2,Positive,974
GABRA1,unspecified,49
PTEN,unspecified,2
GREB1,unspecified,1
HSD3B2,Negative,1
NR1I2,unspecified,47
NCOR1,unspecified,8
ALPP,Negative,2
ACTR2,unspecified,5
SLC16A13,Positive,1
Glutamate-NMDA-MK801,unspecified,17
UGT1A7,unspecified,30
FAHD2A,Positive,1
CTNNB1,Positive,1
RETSAT,Positive,1
POLG,Positive,1
CYP3A23/3A1,unspecified,3
PRKAG1,Negative,61
NR3C2,unspecified,21
TOE1,Positive,1
SENP7,Negative,12
CCNA1,unspecified,2
DPYD,Negative,2
SLC25A30,Positive,1
CACNB3,Negative,4
PDE4A,Negative,24
PPP2R2B,unspecified,1
AKT,unspecified,9
RBP4,unspecified,2
OPRD1,Negative,20
SMO,unspecified,9
PTGS2,Positive,8
ESRRA,Positive,9
TRIM39,Positive,1
MTG2,Positive,1
antibiotic monbactam,unspecified,1
LIFR,Negative,2
Calcium channel,unspecified,31
GABA A Alpha5m10Beta2Gamma2,unspecified,1
CAMK1D,unspecified,107
CALY,unspecified,1
CHRNA2,unspecified,17
RHAG,unspecified,1
TAF13,unspecified,1
GAK,Negative,10
PLA2G6,unspecified,1
gamma-secretase,unspecified,2
DRAM1,unspecified,1
RNASEL,Positive,1
histone demethylase,unspecified,1
DOT1L,Positive,1
YWHAH,unspecified,1
GCGR,Negative,3
NCOA2,Negative,1
P2RX7,Negative,3
CELF2,Positive,1
ADRB2,unspecified,682
IMPDH1,unspecified,2
CCL3L3,unspecified,1
TRIM47,Positive,1
POFUT1,Positive,1
NR0B2,unspecified,3
PRKD2,Negative,66
ASIC3,Positive,2
UGT2B17,unspecified,26
NALCN,Negative,1
CAMK2A,Negative,13
HPD,Negative,1
COL4A5,Positive,1
TGIF2,unspecified,1
ABCB1,Negative,278
PNOC,unspecified,1
FARSA,unspecified,1
NTRK1,unspecified,69
S1PR2,unspecified,2
RNF19A,Positive,1
ANGPT2,Negative,1
ATP5B,unspecified,2
CHRNA9,unspecified,5
CRIPT,unspecified,1
MC4R,Negative,4
GBA,Negative,191
FES,Negative,64
NOS1,unspecified,617
antiplatelet aggregation,unspecified,1
BRDT,unspecified,1
FLT3,Negative,109
ZFP605,Positive,1
CTDP1,Positive,1
PMVK,Negative,1
ZBTB17,Positive,1
NXF1,unspecified,1
PKA,unspecified,2
NDUFC1,Negative,2
GNAS,Positive,296
EGR1,Positive,1
BTK,unspecified,71
TUBA1B,Negative,19
TNK1,Negative,4
SRPK2,unspecified,60
CSNK2B,unspecified,4
ADCY1,Positive,2
ND2,Negative,1
GUSB,unspecified,1
PKC,unspecified,7
PNLIPRP2,Negative,1
EPHA8,unspecified,68
ADAMTS5,Negative,2
ADPGK,unspecified,1
ACE,unspecified,26
TGM2,Positive,1
epigenetic Reader Domain,unspecified,3
RPS7,unspecified,1
PGR,Negative,23
TMEM47,Positive,1
KDM7A,Positive,1
KLF5,unspecified,1
"TS, DHFR,GARFT and AICARFT",unspecified,1
30S ribosomal subunit,unspecified,18
GABRA2,unspecified,15
Osteocalcin,unspecified,1
TTR,unspecified,31
DNASE1,unspecified,1
dacB,Negative,1
HS3ST2,unspecified,1
rpoA,Negative,1
AP3S2,Positive,1
ACHE,unspecified,34
DUSP4,Negative,2
TNIP1,unspecified,1
CACNG2,Negative,2
STAT6,Negative,15
PDE9A,Negative,7
BRAF,unspecified,70
PIM1,Negative,109
LTB4R,Positive,1
SGLT,unspecified,1
S100P,unspecified,2
MMP8,unspecified,2
AKT3,Negative,68
FBXL21,Positive,1
MGAT3,unspecified,1
TBXAS1,Negative,615
TGM2,Negative,4
RGCC,unspecified,1
AXL,unspecified,65
AQP3,Positive,1
CACNG4,unspecified,2
ALDH2,unspecified,4
GRK4,unspecified,56
