target,mode,count
ADCY5,Positive,1
CTBP1,unspecified,2
PDE4B,Negative,78
ANKRD20A5P,unspecified,1
GSK3A,unspecified,67
Proto-oncogene tyrosine-protein kinase Src,unspecified,1
KDM4C,Negative,32
GALK2,unspecified,1
SLC38A4,Positive,1
SCNN1,unspecified,2
5-HT4b,unspecified,3
metabotropic glutamate 5b,unspecified,1
KDR,unspecified,88
KLRK1,Positive,1
GRB2,unspecified,12
AVPR1A,unspecified,760
PRKCA,unspecified,26
PPP1CA,Negative,9
CACNG3,Negative,2
C5AR1,unspecified,1
GUCY1B2,Positive,4
SEM1,unspecified,1
SSRI,unspecified,1
CHIA,Negative,6
ATP6V1A,unspecified,2
gyrB,Negative,2
EFCAB13,unspecified,1
MARK1,unspecified,66
KCNG4,Negative,8
PSMD1,unspecified,2
DAPK3,Negative,96
EDNRB,Negative,21
P,Negative,2
FGF2,unspecified,5
VCAM1,Negative,1
POLH,Negative,766
STK25,unspecified,130
FGF3,unspecified,1
antibiotic penicillin,unspecified,34
MAPK1,unspecified,87
KCNA3,unspecified,1
CACNA2D2,Negative,2
SPINT1,unspecified,1
PHKG2,unspecified,71
WNK3,Negative,95
PRKAA2,Positive,20
FKBP1A,Negative,104
PROC,unspecified,5
UBE2Z,unspecified,1
DCLK3,Negative,1
IL3RA,Negative,1
PYGL,unspecified,2
AKR1B10,Negative,29
SLC52A2,Negative,1
MAP2K1,unspecified,69
"Neurotrophic tyrosine kinase, receptor, type ",unspecified,1
CPS1,unspecified,1
GALR3,unspecified,3
FASLG,Positive,4
TACR1,Positive,2
I1-imidazoline receptor,unspecified,1
NIACR1,Negative,8
antiprotozoal,unspecified,5
anti-allergin,unspecified,1
CACNB2,Negative,2
OXER1,Negative,2
PAI,unspecified,1
ion channel (Ca),unspecified,52
Folate metabolism,unspecified,1
epoxide hydrolase,unspecified,1
CXORF56,unspecified,1
M,Negative,1
ADRA1D,Positive,71
NCOA5,unspecified,1
RYBP,unspecified,1
BAD,Negative,1
KRAS,unspecified,2
PSMC5,unspecified,1
H2AFX,unspecified,3
excipiant,unspecified,1
PPARG,unspecified,108
GRAMD4,Positive,1
GNRH1,unspecified,1
STK32B,Negative,1
TNFSF10,unspecified,1
FBXO8,Positive,1
KCNQ2,unspecified,7
WNT4,unspecified,1
ESRRG,Positive,10
ABCG2,unspecified,10
ALDH1A2,Negative,5
GPR17,unspecified,5
GUCA1B,Positive,1
BAZ2B,Negative,1851
GPR17,Positive,3
TTF2,Positive,1
ONECUT1,unspecified,1
UBR5,Positive,1
ARPC3,unspecified,1
FGA,unspecified,1
PTP4A3,Negative,5
PGD2,unspecified,1
VEGFR3,unspecified,7
Dopamine D1 low,unspecified,7
ABCC9,unspecified,8
x-ray contrast reagent,unspecified,1
GART,unspecified,3
FOLH1,unspecified,3
XDH,unspecified,4
DUSP1,unspecified,1
IGFALS,Positive,1
DUSP10,Negative,2
pyp,Negative,1
AKT2,Negative,156
IGFBP2,Positive,1
JAK1,Positive,1
AKR1C1,unspecified,6
UGT1A6,Negative,10
HMOX1,Negative,4
KCNK12,Negative,1
CYP1A2,Negative,969
NXF1,unspecified,1
TFEC,Positive,1
CLIC1,unspecified,1
SLCO2B1,unspecified,5
PEX12,Positive,1
treats hyperlipidemia,unspecified,1
RNF128,unspecified,1
UNC13D,Positive,1
antihelmintic,unspecified,4
DMKN,Positive,1
CYP3A4,Negative,2166
MAB21L2,Positive,1
CNR1,Positive,45
saturated fatty acid,unspecified,1
UGT2B28,unspecified,7
HENMT1,unspecified,1
SERPINC1,unspecified,4
MAP2K6,unspecified,127
CYB5A,Negative,1
STIP1,unspecified,2
TAS1R1,Positive,6
SCNN1G,Negative,8
AGTR1,Positive,9
ABCA3,unspecified,2
PIM2,Negative,142
ABL,Negative,1
PAEP,unspecified,2
RHOF,Positive,1
PWP2,Positive,1
GABRP,unspecified,148
RTN4R,Negative,1
FFAR1,unspecified,6
CHKA,Negative,1
VRK2,Negative,92
ENTPD1,unspecified,1
CSNK2A2,unspecified,84
SFTPA1,unspecified,2
ASB13,unspecified,1
HIST4H4,Positive,1
HACL1,unspecified,1
ER prodrug,unspecified,2
ABCC1,Negative,84
rplD,Negative,1
CHRND,Positive,6
TACR2,unspecified,752
SPG7,unspecified,1
SUOX,unspecified,1
GRIK,unspecified,1
CLCN3,Positive,1
TNIK,Negative,2
ALPPL2,unspecified,2
BAK1,unspecified,1
IL1F10,unspecified,1
PTGDR,Positive,8
PP1 PP2A,unspecified,1
ANXA8L1,unspecified,1
F10,Negative,36
KCNH5,Negative,9
AQP11,Positive,1
"Purinergic, P2X1",unspecified,1
PDE7A,Negative,27
LBP,unspecified,1
MAPK,unspecified,4
IMPDH1,Positive,2
CACNA2D2,unspecified,6
VASOPRESSIN V1,unspecified,4
ACPR1B,unspecified,1
NME1,unspecified,2
CWC25,unspecified,1
antibiotic monbactam,unspecified,1
REP15,unspecified,1
DNM1,Negative,1
RAB9A,Positive,1118
NDUFA4,Negative,2
ACTG1,unspecified,4
GCOM1,Positive,1
COL5A2,Positive,1
ALDOB,unspecified,1
METAP2,Negative,52
SLC18A2,Negative,13
ATP7A,unspecified,2
PNLIPRP2,Negative,1
CNNM4,unspecified,1
SPATA13,Positive,1
Metabotropic Glutamate 1a,unspecified,4
ERBB2,Positive,3
ANPEP,unspecified,2
BUB1B,unspecified,1
TLR8,Positive,9
GHRHR,Negative,1
RAB5C,unspecified,1
DDX31,Positive,1
TMEM161A,Positive,1
PIK3CD,unspecified,58
rpsN,unspecified,1
Glutathione reductase,unspecified,2
SLC7A8,unspecified,1
CCR6,unspecified,1
GRM4,unspecified,18
IRF8,unspecified,1
GABRA6,Positive,82
C3AR1,unspecified,1
RAB5C,Positive,1
KRT7,unspecified,1
WASL,Positive,1
fabF,unspecified,1
SCHIP1,Positive,1
UCP1,Positive,1
WDR53,Positive,1
ZMAT5,unspecified,1
FTH1P20,unspecified,1
NDUFB11,Negative,2
PTGFR,Positive,11
VK,unspecified,4
DHCR7,Negative,1
C8ORF44-SGK3,Negative,107
SIGMAR1,Positive,15
SLC27A2,Positive,1
ADAM17,Positive,1
RNA polymerase subunit beta,unspecified,1
GRM8,unspecified,11
P2RY4,unspecified,1
CHRM1,Negative,475
SEC16B,Positive,1
CLVS2,Positive,1
CACNG4,unspecified,3
ITGB1,Negative,3
MAP2,unspecified,4
IL18,unspecified,5
PRSS1,unspecified,13
ANK,Positive,1
DCUN1D3,unspecified,1
IL24,unspecified,1
TRPV6,Negative,11
SERM,unspecified,3
LTB4R2,Positive,1
VEGFA,Negative,2
DUSP1,Negative,11
HSD17B10,unspecified,2
RAD1,Negative,1
HERC1,Positive,1
PDE inhibitor,unspecified,2
NR1H4,Positive,273
MDH1,unspecified,4
AgamOBP1,unspecified,1
WAS,Positive,1
PORCN,Positive,1
PLCLP,unspecified,1
SLK,unspecified,134
CLEC4M,unspecified,1
MGST1,Positive,1
UXS1,unspecified,1
TRPV1,Positive,71
AVPR1B,Positive,20
PDPK1,Positive,1
LCK,Positive,1
FAM32A,unspecified,1
CAVIN3,Positive,1
ADRBx [ ADRB2 ADRB1 ],unspecified,1
SOCS7,Positive,1
PNP,Positive,1
CYP2D6,Negative,1497
TCF21,unspecified,1
ZNF286A,Positive,1
CD247,Negative,3
MKNK1,unspecified,62
SF3B3,Negative,2
GLG1,unspecified,1
NTRK1,unspecified,72
JSRP1,unspecified,1
HBB,Negative,14
HCN1,unspecified,1
TLR7,Positive,11
EPHA6,unspecified,71
GLRA3,Negative,6
OVOL2,unspecified,1
TUBB6,Positive,3
CACHD1,Positive,1
ILVBL,Positive,1
VEGF,unspecified,4
SYTL5,unspecified,1
GALR2,Negative,2
GLI1,Negative,13
CHRNA6,unspecified,14
PDXK,Positive,4
ABHD8,Positive,1
NUDT7,Positive,1
TGM3,Negative,1
folP,Negative,9
CTSD,Positive,2
USMG5,unspecified,1
SPINT1,Positive,1
KLF10,unspecified,1
WIPF1,unspecified,1
cysteinyl leukotriene antagonist,unspecified,1
anticholinertic,unspecified,1
ABCC3,unspecified,17
LPL,unspecified,6
NQO2,unspecified,8
SSX3,unspecified,1
CASP3,Negative,87
PARP1,Positive,3
DPYD,Positive,1
PLK4,Negative,7
GJA10,Negative,4
WDR20,unspecified,1
KBTBD11,Positive,1
SLC5A1,unspecified,2
AGXT,unspecified,2
LTB4R,unspecified,12
SCNN1G,unspecified,3
APOE,unspecified,1
PON2,unspecified,2
PSMB2,unspecified,1
RARA,unspecified,17
SYTL4,Positive,1
onr,unspecified,3
TXNRD1,Positive,3
GHB receptor,unspecified,1
MED12L,unspecified,1
GABRA5,unspecified,170
CYP4F2,Negative,2
SPTBN1,unspecified,1
TUBB2B,unspecified,14
ECHDC3,Positive,1
FPR2,Positive,8
TNFSF11,Negative,3
BRAF,Negative,40
MPPE1,unspecified,1
HPRT1,Positive,1
TECTB,Positive,1
RAPGEF3,Positive,131
MC4R,Negative,11
cytostatic,unspecified,1
HCN4,Negative,6
PTGFR,unspecified,15
MAP3K1,unspecified,58
Anaplastic lymphoma kinase (Ki-1),unspecified,1
JUN,Negative,9
CLCNKB,Positive,1
PROS1,unspecified,1
MAOA,unspecified,28
EPHB4,Positive,1
CA9,unspecified,32
FOXO3,Negative,1
RARA,Positive,24
PGAM5,Negative,1
KCNQ2,Positive,5
EIF2AK2,unspecified,62
PARP2,unspecified,2
PTPN5,Positive,1
KCNN1,unspecified,1
TK,unspecified,4
NCOA2,Negative,1
SKIL,unspecified,1
DNA synthesis inhibitor,unspecified,3
RETSAT,unspecified,2
GSG2,Negative,94
radh,unspecified,1
EDNRA,Positive,8
MAP3K15,unspecified,58
XDH,Negative,35
PSENEN,Positive,5
PRMT5,Negative,4
UGT1A8,unspecified,101
SRD5A1,Negative,15
dehydrogenase,unspecified,26
NFATC4,unspecified,1
BHMT,Negative,1
SYT8,Positive,1
SCGB2A1,Positive,1
FAM126A,Positive,1
LPAR1,Negative,9
ACP1,unspecified,2
CASP9,unspecified,7
ACHE,unspecified,106
MAPK1,Positive,15
TIGAR,unspecified,1
CRLF3,unspecified,1
KCNJ5,Negative,8
DOK4,unspecified,1
ABHD15,Positive,1
RORB,Positive,1
Tyrosine-protein kinase Abl,unspecified,1
reacts with amino acides,unspecified,1
PMP2,unspecified,1
H2O2 induced apoptosis,unspecified,1
rpoC,unspecified,2
AKR1C3,Negative,47
LTA4H,Positive,4
KAT6B,Negative,1
COX2,Negative,4
photosystem II inhibitor,unspecified,26
CDK4,unspecified,64
POLM,Positive,1
CTNNA1,unspecified,2
Acid glycoprotein,unspecified,1
CILP,unspecified,1
CACNA1C,unspecified,22
TTK,Negative,20
SPRYD7,unspecified,1
NCK2,Positive,1
FAM102A,unspecified,1
CYP1A1,Positive,24
STAT3,Positive,18
LPAR1,unspecified,5
PDGFR,unspecified,13
sufS,unspecified,1
ITGA6,Positive,2
PRLR,Positive,1
TP53,unspecified,23
Sigma 2 receptor,unspecified,1
PPARGC1A,unspecified,6
SDCCAG8,Positive,1
FABP4,unspecified,4
AKR1Bx,unspecified,1
GAK,unspecified,72
ABHD12,Negative,2
EPHA10,Negative,1
SUV39H2,Negative,1
RAB12,unspecified,1
SLC22A3,Positive,1
CHRNA5,Negative,4
ZSCAN2,unspecified,1
SZRD1,unspecified,1
MARK4,Negative,17
HLA-F,unspecified,1
ESR1,unspecified,989
PI4KB,unspecified,58
FGF2,Negative,1
"Arginase-1,  CA 2, Catenin beta-1,  Sulfoxide",unspecified,1
LCT,unspecified,2
PHYHIPL,unspecified,1
CYP3A7,Negative,1
HS3ST2,unspecified,1
PTGES2,Negative,2
AMY2A,unspecified,1
GPR3,Positive,2
"all-trans-retinoic acid, atRA",unspecified,1
NCOA5,Positive,1
SLC12A2,Negative,6
gtfA,unspecified,1
SAA,unspecified,1
ATP5O,unspecified,2
GABBR,unspecified,1
UHRF1,Negative,7
ST3GAL1,unspecified,1
NARS2,unspecified,1
DLG1,Positive,1
PLEC,Negative,6
AFAP1L1,Positive,1
KLF5,Negative,4
NEU3,Positive,1
SPPL3,Positive,1
NR5A1,Positive,5
CLCNKA,Positive,1
ERBB3,unspecified,60
MAPKAPK5,Negative,152
TXA2,unspecified,2
SLC30A10,Positive,1
XOR,unspecified,2
HRH4,Positive,28
TRPM6,Positive,1
G6PDX,Positive,1
OPRK1,unspecified,867
AOC3,Negative,44
HDAC1,unspecified,14
MPZL2,unspecified,1
COX6B2,Positive,1
EBF1,Positive,1
RFTN2,unspecified,1
CYP11B1,Negative,42
GAL,Positive,1
SLCO4C1,unspecified,1
EPHA3,Negative,106
SPEG,unspecified,1
TMEM53,unspecified,1
SMARCA4,unspecified,2
NMBR,unspecified,3
TGFA,unspecified,1
INS,unspecified,6
LGALS1,Positive,1
trxB,Negative,1
PLOD2,unspecified,2
KCNQ3,Positive,2
CDH6,Positive,1
IL4,unspecified,5
MAFA,unspecified,2
NAPB,unspecified,1
NLN,Positive,1
GABA A Alpha5Beta1Gamma2,unspecified,3
CATSPER1,Positive,3
GRIN2B,Positive,10
Dopamine D1 high,unspecified,7
FAM53A,Positive,1
SLC22A6,unspecified,14
TACR3,unspecified,5
RRN3,Positive,1
KCNQ4,unspecified,1
EIF2AK4,unspecified,66
INSR,Positive,4
monomer,unspecified,1
PRRT1,Positive,1
"Purinergic, P2X2",unspecified,1
P4H,unspecified,1
CNGA1,Negative,1
SGLT,unspecified,1
EPHX1,Positive,12
ABCB11,Negative,107
EPHA1,Negative,96
KCNA5,Negative,42
mitochondrial disruptor,unspecified,7
MAT1A,Positive,2
ITPR2,Positive,2
SLU7,Positive,1
opioid receptor,unspecified,2
HTR6,Positive,28
GHRL,unspecified,1
rpsI,unspecified,1
DNMT3L,Negative,3
SYNJ1,unspecified,1
DPP4,Negative,51
ADSL,unspecified,1
HNMT,unspecified,4
ADH1,Positive,1
HCRT,unspecified,2
C2ORF49,unspecified,1
DAO,unspecified,12
SLC2A4,unspecified,4
ACP5,Negative,3
HRK,unspecified,1
YPEL5,unspecified,1
AKR1B8,Positive,1
NCOA2,unspecified,23
EBF1,unspecified,1
AFAP1,Positive,1
F2RL3,Negative,1
NDUFS3,Negative,2
GABARA1 GABARA2,unspecified,1
BBOX1,unspecified,5
PSMB10,Negative,2
MAP2K5,unspecified,58
KLK7,Positive,8
CHRNE,Negative,15
GAD2,Negative,1
SLC27A4,Positive,1
SLC9A3R2,unspecified,1
NMBR,Positive,3
DYRK2,unspecified,58
GSTM1,unspecified,9
,Positive,29
ATP2A2,unspecified,3
CHRNA5,Positive,8
PRKCA,Positive,2
NSUN5P2,unspecified,1
beta-gal,unspecified,1
CXCR3,unspecified,3
SLCO3A1,Negative,7
IL3RA,unspecified,1
CLEC6A,unspecified,1
CHRNA9,Positive,3
SLC25A37,Positive,1
NDUFS6,Negative,2
TOMM34,unspecified,1
MLNR,Positive,4
KPNB1,Negative,1
FGD5,unspecified,1
UGT1A9,unspecified,121
topoisomerase II inhibitor,unspecified,2
ZBTB9,Positive,1
fungicide,unspecified,7
PPAT,unspecified,1
CYP2C19,Negative,1435
"DNA intercalation, RNA synthesis inhibitor",unspecified,1
HIV Integrase,unspecified,1
ND1,Negative,1
ARSJ,Positive,1
ACLY,Negative,5
DUSP2,Negative,1
CACNA1H,unspecified,9
IGF2BP3,Positive,1
HNF,unspecified,1
P3H4,unspecified,1
NUAK1,Negative,113
ADCY3,Positive,1
TRA2B,unspecified,1
PRKCI,unspecified,58
S1PR3,Positive,9
NDUFB7,Negative,2
MIR33A,unspecified,1
VKORC1,Negative,8
GALR2,Positive,1
GAA,Negative,936
CASP2,unspecified,2
GRIA2,unspecified,27
TUBA3E,Positive,3
NR2F2,Negative,7
FOLR1,Negative,4
MIOX,unspecified,1
MMP3,Negative,123
GREM2,Positive,1
CACNA1L,unspecified,12
EIF2AK1,unspecified,58
Cytochrome b,unspecified,1
GJA9,Negative,4
Motilin,unspecified,1
ALDH3B1,unspecified,6
ELOVL1,Negative,1
FOLR2,Negative,4
P4HA1,Negative,3
TUBA1B,unspecified,13
FAM46B,unspecified,1
TRMT61A,Positive,1
CXCR3,Negative,3
FAM84A,Positive,1
CYP4A11,Negative,1
DLG4,unspecified,2
KCNT2,Positive,3
F11,Negative,4
DDX51,Positive,1
CCDC59,unspecified,1
CASR,Negative,4
KCNE2,Negative,1
ALDH9A1,unspecified,1
GABA A Alpha3Beta3Gamma2,unspecified,6
TXNRD1,unspecified,864
AGTR,unspecified,6
SIRT5,Negative,13
PSMF1,Positive,1
PLA2G2E,Negative,2
ASRGL1,unspecified,1
TK1,Negative,11
PPP2R5C,Positive,1
CAR7,Negative,4
SDHA,unspecified,2
DEFB103B,unspecified,1
KYAT3,unspecified,2
CCNT1,Negative,100
PDE1B,Negative,30
KCNG2,Negative,8
SCD1,Positive,1
CDC7,Negative,4
human metabolite,unspecified,2
CSF2,Positive,1
APOA1,unspecified,3
SLC17A6,Positive,1
RFWD2,unspecified,1
pbpX,unspecified,1
"Iron,  Aluminum",unspecified,1
SGTA,unspecified,1
IDI1,unspecified,1
KDM1A,Negative,12
UGT1A3,Negative,14
JUN,Positive,9
DHFR,unspecified,20
KCNS2,Negative,8
BRD9,Negative,2
APOA2,Positive,1
ATP6V1G1,unspecified,1
DUSP14,Negative,2
EYA2,Negative,268
DPH3,unspecified,1
STAM,Positive,1
NCOA2,Positive,36
HER2,unspecified,8
PCK1,unspecified,2
GLRX2,unspecified,1
GRIN1,unspecified,93
KCNE1,unspecified,2
SOS1,unspecified,1
B4GALT4,unspecified,1
PRDM8,Positive,1
NSUN3,Positive,1
GATA4,Negative,3
auxin transport,unspecified,1
ACVR1,unspecified,66
PDE3/4 inhibitor,unspecified,1
ADORA2B,Positive,30
ACCase inhibitor,unspecified,2
IKv1.1,unspecified,1
Glutamate delta 2,unspecified,3
MAP1LC3B,unspecified,2
ABCC1,unspecified,18
VMP1,Positive,1
PCK2,unspecified,2
GRIK5,Negative,7
MCHR1,Positive,9
UCP2,unspecified,1
RHPN2,Positive,1
CGA,Negative,1
RDH13,Positive,2
HNRNPD,unspecified,1
NAA50,Positive,1
PLA2G3,Negative,1
ALAS1,unspecified,1
ACHE,Positive,12
ALOX,unspecified,3
PLCG1,unspecified,1
IDE,Negative,18
KLK1,unspecified,1
TBK1,unspecified,58
LLGL2,Positive,1
RPS6KA6,Negative,106
FAK,unspecified,4
CCR2,unspecified,744
SNAPC1,Positive,1
SLC12A6,unspecified,1
PKC,unspecified,8
DCLK3,unspecified,62
CCDC106,Positive,1
ITGAX,unspecified,1
ACVR1C,Negative,1
GPR171,Positive,1
COL5A1,Positive,1
OPRD1,Negative,71
ENTPD1,Negative,4
MAT2B,unspecified,2
DHRS7B,Positive,1
KCNJx,unspecified,1
LDLR,Negative,2
KCNV1,Negative,8
ADRA2 antagonist,unspecified,1
CYP2C9,Positive,27
guanylate cyclase,unspecified,1
GRK2,Negative,4
MTRR,unspecified,2
ABCA1,unspecified,7
KLF5,unspecified,1
ATG5,unspecified,1
free radical scavengers,unspecified,4
RYR,unspecified,1
ABHD16A,Negative,2
CYP3A5,unspecified,4
NR3C1,unspecified,805
HSD17B13,Positive,1
IPO4,Positive,1
RNASEL,Positive,1
MLKL,unspecified,1
"SYK, Casein kinase II",unspecified,1
PHC2,Positive,1
NOD2,unspecified,3
TTC7B,Positive,1
RRM2B,Negative,7
MYO5A,Positive,1
RAMP1,unspecified,2
antiplatelet,unspecified,1
TPRKB,unspecified,1
beta-lactamase,unspecified,2
EDN1,Negative,4
FFAR4,Positive,9
CACNA1B,Negative,33
CPT2,unspecified,1
BAD,Positive,1
IRF1,Negative,2
PAK1,Negative,19
INSIG1,Positive,1
PDE10A,Negative,25
USP10,Positive,1
UBA1,Negative,1
AGTR1,unspecified,22
SLC52A2,unspecified,2
PDE5A,unspecified,12
Folate Analogue,unspecified,1
Ryanodine receptor 1,unspecified,1
monocarboxylate transporter,unspecified,2
HSD17B2,unspecified,3
xylA,unspecified,1
ST6GAL1,Negative,2
SLC22A11,unspecified,1
TUBB3,Negative,36
CYP17,unspecified,1
CDK19,Negative,8
S1P,unspecified,1
DDR2,Negative,119
GEM,unspecified,1
ROCK1,Negative,153
NPY,Negative,1
FBXL4,Positive,1
MAPK7,unspecified,63
DAG1,unspecified,1
PPCS,Positive,1
HM13,Positive,1
ANKRD13A,Positive,1
FOXO3,unspecified,4
KDM3A,Negative,4
CTBP2,Negative,5
KCTD3,Positive,1
AHR,Negative,20
QPCT,Positive,1
CMA1,Negative,9
MAP4K1,unspecified,66
DRD4,Positive,53
KCNA7,Negative,16
EBPL,unspecified,2
PGA5,Negative,3
NMUR1,Positive,7
MBL2,Positive,1
DCLK1,unspecified,62
PSMB3,unspecified,1
HHAT,Negative,1
CHRND,unspecified,8
BRAP,Positive,1
squalene epoxidase,unspecified,1
SLC22A5,unspecified,1
GRIK4,Negative,7
NR stimulator,unspecified,1
CYP3A2,Negative,1
CASP9,Negative,7
PRCC,Positive,1
RYR2,Negative,4
CACNA1D,unspecified,18
MAP3K5,unspecified,136
RNF17,Positive,1
Na+/2Cl-/K+ (NKCC) cotransporter,unspecified,3
STX3,unspecified,1
liquid crystal,unspecified,2
GRK6,Negative,109
MAT2B,Positive,1
MEK,unspecified,6
PREB,Positive,1
SULT1A2,unspecified,3
blaZ,Negative,1
RSF1,Positive,1
GRIN2D,Negative,62
CUL1,Negative,1
GALK1,Positive,1
CDK4,Negative,48
HIPK4,unspecified,58
CLK2,Negative,107
FFAR1,Negative,3
mndD,unspecified,1
JMJD1C,Positive,1
PTPRB,Negative,30
MANEAL,unspecified,1
RLN1,unspecified,1
UBE2I,Negative,1
LOC103694905,Negative,16
CHRNB1,Negative,19
PTEN,unspecified,2
RGL1,unspecified,1
PIP4K2B,unspecified,62
PDEx [ PDE3 PDE4 PDE5 ],unspecified,1
IRS1,Positive,1
"Platelet-derived growth factor receptor, alph",unspecified,1
Esterase,unspecified,1
OXTR,Negative,9
IAPP,Negative,2
SCN8A,unspecified,24
CAPN1,unspecified,3
ZNF778,unspecified,1
VIPR1,unspecified,743
CETP,unspecified,3
NUDT12,unspecified,1
eIF-2beta,unspecified,1
GRM3,unspecified,10
CCKBR,unspecified,26
PMM1,unspecified,1
AOA,unspecified,1
MB,unspecified,5
AHR,Positive,119
ABAT,unspecified,30
FAH,Positive,1
WNK4,Positive,1
TPP2,Negative,5
LRP5L,unspecified,1
CYP7A1,Negative,2
KCNK3,Negative,6
CLK3,unspecified,133
IGFBP2,unspecified,1
KCNN3,Positive,4
LRFN3,Positive,1
UCK1,unspecified,1
TARS,unspecified,1
DHODH,Negative,33
ZMPSTE24,Negative,3
CCR9,Negative,1
,unspecified,7
P2RX5,Negative,1
ADH1B,unspecified,4
SLC19A3,Positive,1
CXCL1,Positive,2
HRH2,Negative,38
LATS1,unspecified,62
FAP,unspecified,1
SLC23A1,Negative,1
KMT5C,Negative,1
CYSLTR,unspecified,2
ODC1,unspecified,5
CLPX,Positive,1
DKK1,unspecified,1
NMBR,Negative,1
PPP3CA,unspecified,2
HAS,unspecified,1
MED1,unspecified,5
SLC19A1,Negative,4
MC1R,Negative,1
MMP15,Negative,2
RP2,unspecified,1
Heavy metal ion,unspecified,2
SLC6A13,Negative,32
MPO,Positive,3
herbicide,unspecified,3
IL1R2,Positive,1
SLC7A5,Negative,8
ATM,Negative,8
PAK2,Negative,115
KIF3C,Negative,3
MPDZ,unspecified,2
LDLR,unspecified,4
SPATS2L,Positive,1
WASF1,unspecified,1
Leukotriene D4 Alpha,unspecified,1
pbp1b,Negative,1
GSTP1,unspecified,21
RAAS,unspecified,16
TFRC,Positive,1
AKT1,Negative,231
CTSK,unspecified,3
TRAF2,unspecified,2
DFFB,unspecified,1
AGTR1,Negative,56
C3ORF70,unspecified,1
Dopamine D1B,unspecified,8
CHRM1,Positive,54
GAS6,unspecified,1
EPHB3,unspecified,66
CAMK1G,unspecified,133
TIMP3,unspecified,2
CHRNB2,unspecified,98
TERT,Negative,58
BIRC2,unspecified,3
BHMT2,Positive,1
BDH2,Positive,1
CCNG2,unspecified,1
MET,Positive,1
AKR,unspecified,1
photosystem II inhibition,unspecified,1
ACADS,unspecified,1
MAPT,unspecified,14
PHIP,unspecified,1
SCN3A,unspecified,33
AQP3,unspecified,1
NFE2L2,Positive,3228
AKR1B1,unspecified,11
ACACA,unspecified,15
kynurenine hydroxylase,unspecified,1
RPS27P29,unspecified,1
SMAD9,Negative,1
OBP2A,Positive,1
SP1,Negative,3
B3GNT9,Positive,1
S1PR2,unspecified,12
UQCRH,unspecified,1
IL4,Negative,3
NPR1,Positive,2
TFAP2C,unspecified,1
USP36,Positive,1
CKMT2,unspecified,1
CENPP,unspecified,1
TUBB4A,Negative,36
PDPK1,Negative,164
RASA1,unspecified,1
FKBP4,unspecified,2
DYRK4,Negative,1
REEP2,Positive,1
TTLL5,Positive,1
SLC22A4,Negative,28
GAA,unspecified,2
NEFH,unspecified,2
TPCN2,Negative,1
OSBPL5,unspecified,1
EGFR,unspecified,117
DDAH1,Negative,14
ALK,Negative,119
n-AChR,unspecified,14
PLEC,unspecified,6
ATP4A,Negative,10
ADORA3,unspecified,14
CSNK2A1,unspecified,89
RIN2,Positive,1
CEBPB,unspecified,5
DHRS3,Positive,1
MPST,Positive,1
CASK,unspecified,58
CDK19,unspecified,62
KDM1B,Negative,1
NPY2R,unspecified,747
PDGFA,unspecified,1
CXCR1,unspecified,6
FAM171A1,Positive,1
KCNJ11,unspecified,13
ADAM9,unspecified,1
NR4A2,Positive,1
TRPC5,Negative,5
MAP3K5,Positive,2
PHB,Positive,1
RGD1309534,unspecified,1
LDHA,Negative,10
KAT5,Negative,5
CYP2D6,Positive,3
GABBR1|GABBR2|KCTD16|KCTD8|KCTD12,Positive,3
LAMC1,unspecified,1
NBN,Positive,1
GPR119,Negative,1
ABCB1,Negative,408
SFRP1,unspecified,2
ASIC5,Positive,2
topoisomerase II,unspecified,1
KCNC1,Negative,15
integrin,unspecified,5
UBASH3A,unspecified,1
ADRB2,Positive,151
RRP12,Positive,1
TPI1,unspecified,8
SCNN1B|SCNN1G|SCNN1A,Negative,3
GSK3A,Positive,1
ANG,Negative,1
FHL1,Positive,1
GPER1,Negative,1
PDE1C,Negative,28
ALDH3A2,Positive,1
STAT6,Positive,19
P2RX3,Positive,2
SCN5A,Negative,116
MT1L,unspecified,1
IFNG,unspecified,5
NEK6,Negative,141
Lipoteichoic acid,unspecified,1
CRAT,Positive,2
IL18R1,Positive,1
FABP5,Negative,5
NBPF3,unspecified,1
ACVR2A,unspecified,62
LARP1,Positive,1
DCTD,unspecified,1
PTGS2,unspecified,83
PRKAA2,unspecified,130
PAR,unspecified,1
CECR6,Positive,1
lipid synthesis,unspecified,17
PDE,unspecified,35
"Arsenic,Lead,Mercury,Cadmium",unspecified,1
GABRQ,Positive,69
GOT1,unspecified,1
PKD2L1,Positive,5
SMPDL3A,unspecified,1
Met proto-oncogene (hepatocyte growth factor ,unspecified,1
cardiac glycoside,unspecified,1
ALDH5A1,unspecified,2
PARK7,unspecified,5
TMPRSS6,Negative,5
MTTP,unspecified,1
COPA,unspecified,1
KRT75,unspecified,1
NGFR,unspecified,1
BMP4,unspecified,2
CYSLTR1,Negative,23
Melatonin 1C,unspecified,2
CARM1,Negative,6
DDX60,unspecified,1
GRPR,unspecified,4
ID3,unspecified,1
STAT3,unspecified,5
antibiotic sulfonamide,unspecified,2
CXCR1,Positive,742
KCNB2,Negative,10
HRH1,Positive,24
HOXA4,unspecified,1
NCOR1,Positive,2
microtubule disruptor,unspecified,3
AGTR1B,unspecified,7
GABARA1,unspecified,2
DPH7,Positive,1
SPR,unspecified,1
CHUK,Negative,121
HSD17B4,Positive,1
