target,mode,count
triacylglycerol lipase,unspecified,1
STAT5A,Negative,1
W-box synthesis inducer,unspecified,1
TMEM139,Positive,1
SCT,Positive,1
CHKA,Positive,1
CDA,Negative,2
AADAC,Positive,1
KLKB1,Negative,2
CACNG2,Negative,2
ABCB11,unspecified,4
SDCCAG8,Positive,1
DDX31,Positive,1
HSPB1,Negative,1
PTGR1,unspecified,1
MT1F,unspecified,1
OPRL1,unspecified,4
SIRT1,Negative,4
reacts with amino acides,unspecified,1
HSF1,Negative,6
CYP3A4,Positive,237
ACP1,Negative,3
WNT7A,Positive,1
S100A4,unspecified,1
Sigma 2 receptor,unspecified,1
IL10,Negative,1
GABBR2,Negative,2
ABCA1,Positive,2
TAPBP,unspecified,1
CHRM5,Positive,1
PRKCD,Negative,2
SLC16A3,unspecified,1
PLAP,unspecified,1
CGA,Positive,3
PPARG,Negative,97
ADCY1,unspecified,1
PDE3B,Positive,1
PANX1,unspecified,1
SF3B3,Positive,1
TAAR1,Positive,4
GRPEL2,Positive,1
RBX1,Negative,2
GLS,Negative,86
CDC42EP4,Positive,1
GABA,unspecified,6
SBDS,unspecified,1
UBASH3A,unspecified,1
GABRB1,Positive,15
PNMT,unspecified,1
KDM1A,unspecified,2
HSPB8,Positive,1
AHR,unspecified,19
CASR,Positive,2
EPH receptor B2,unspecified,1
TRPM8,Negative,4
CA2,unspecified,17
ASPDH,unspecified,1
PRRG4,Positive,1
BRWD3,Positive,1
AIFM1,unspecified,1
STUB1,unspecified,1
cell division inhibitor,unspecified,1
GPR17,unspecified,1
ERN1,unspecified,14
MMP8,Negative,6
SETD7,Negative,3
NRAS,Negative,1
TCEAL1,Positive,1
CPNE5,Positive,1
SAP18,unspecified,1
Taste receptor,unspecified,1
DIAPH1,unspecified,1
CAMK4,Negative,1
LLGL1,Positive,1
SLITRK4,unspecified,1
ATP1A1,Negative,2
SULT1C2,unspecified,1
PLEKHF1,unspecified,1
CNR2,Negative,1
STK3,unspecified,13
PDGFRB,unspecified,19
Glutamate-NMDA-Channel,unspecified,1
MT1X,unspecified,1
CHRNB4,unspecified,5
BDKRB1,unspecified,1
STK10,unspecified,16
PLPBP,unspecified,1
ADCY3,Positive,1
GATA4,unspecified,2
ACAD11,unspecified,1
PSMD7,Negative,2
NTRK2,unspecified,13
CBFB,Negative,66
PTGS,unspecified,1
POLD1,Negative,3
SULT1C4,unspecified,3
FAHD1,Positive,1
DDX39,unspecified,1
SCN9A,unspecified,13
RYR1,unspecified,1
PRKX,unspecified,13
AGTR1A,Negative,3
S1PR4,Positive,2
OCEL1,Positive,1
FOXRED2,Positive,1
SUMO2,Negative,1
PSAT1,Positive,1
CRAT,Positive,2
ZFP385C,Positive,1
UGT1A9,unspecified,44
AKR1B8,Positive,1
CCNB1,unspecified,1
RPS6KA6,unspecified,13
PAK5,unspecified,15
CLOCK,Positive,2
LIMCH1,unspecified,1
TRP channel,unspecified,1
CYP2D6,Positive,1
MYLK,unspecified,14
GRHL1,Positive,1
LATS1,unspecified,13
CCNE1,Positive,2
BCL2A1A,Negative,3
SIGMAR1,unspecified,372
NEK7,unspecified,13
PEX1,Positive,1
PNLIP,Negative,3
STAT5A,Positive,1
G6PC,unspecified,1
FOLR1,unspecified,2
CTSA,Negative,2
BCAR1,unspecified,1
GHRHR,unspecified,1
GUCA1B,Positive,1
PSMA7,Negative,2
PLLP,Positive,1
proteosome inhibitor,unspecified,1
FHL2,Positive,1
REL,unspecified,1
EPHB3,Negative,1
MBD4,Positive,1
CCNB1,Positive,1
CAR15,Negative,20
LPL,unspecified,3
PP3CA,unspecified,1
ZBTB43,unspecified,1
LCK,unspecified,15
DCUN1D3,Positive,1
CYP1A1,Positive,7
V-abl Abelson murine leukemia viral oncogene ,unspecified,1
EPDR1,Positive,1
SLC10A1,unspecified,1
SDC4,unspecified,1
PRKAG2,Positive,2
DCAF13,unspecified,1
CDK4,Negative,4
ETV6,Negative,1
HIBCH,unspecified,2
BICC1,Positive,1
MUTYH,Positive,1
ZFP446,Positive,1
MPST,Positive,1
HAT1,Negative,1
THNSL1,Positive,1
Hydroxylase,unspecified,1
PLXNB2,unspecified,1
CD46,unspecified,1
PTPN4,Positive,1
SERPINC1,unspecified,2
DDX21,Positive,1
MTNR1B,unspecified,4
antiprotozoal,unspecified,1
NCSTN,unspecified,1
KIT,unspecified,21
thymidylate synthase inhibitor,unspecified,1
HSDL2,unspecified,1
TECPR1,Positive,1
GABA A anti-Alpha1,unspecified,1
MAG,unspecified,1
THRB,Positive,69
PTK6,Negative,1
SLC2A3,Negative,1
SRC,Negative,11
LGALS1,Negative,1
RRP12,Positive,1
Pannexin,unspecified,1
MT-ND1,Negative,1
VEGFB,Positive,1
ITGAV,unspecified,2
PPAT,Positive,1
GPSM1,unspecified,1
SLC36A1,Negative,1
RHBDF2,unspecified,1
SELENBP2,unspecified,1
FAM84A,Positive,1
STK4,unspecified,16
BCCIP,unspecified,1
CDH1,unspecified,1
5-Lipoxygenase,unspecified,1
C14ORF180,unspecified,1
MAPK3,Positive,4
LONP2,Positive,1
SLCO1B2,Negative,2
NPPA,unspecified,2
S100A12,unspecified,1
dihydropteroate synthase,unspecified,5
FZD7,Positive,1
ANXA10,Positive,1
CA12,unspecified,9
TGFA,Positive,1
HIPK1,unspecified,13
AOX1,Negative,10
AKAP1,unspecified,1
CAMK1D,unspecified,16
SCN2A,Positive,4
PSMD11,Negative,2
ALDH1A2,Negative,2
DDC,unspecified,2
CA1,unspecified,14
gyrA,unspecified,6
NDUFAF1,Negative,2
ITK,unspecified,13
STMN4,unspecified,1
SLC22A7,unspecified,1
GPN2,Positive,1
ITGB5,unspecified,1
TFAP2A,unspecified,2
NPFFR2,Positive,1
USP18,Negative,1
TRPM8,Positive,6
CAMK2D,unspecified,16
SMAD4,unspecified,2
NLGN1,Positive,1
rplP,Negative,1
DIO2,unspecified,1
GPSM3,Positive,1
PTEN,Positive,1
hydroxylase,unspecified,1
STK3,Negative,2
METTL7B,Positive,1
TUBB4B,Positive,1
PWP2,Positive,1
EIF4E,Negative,2
ACSL1,unspecified,1
Fe(II)-protoporphyrin IX adduct,unspecified,1
PDPN,Positive,1
5-HT-S2,unspecified,2
HTR4,Positive,4
LIPC,Positive,1
GSR,Negative,2
AO,unspecified,5
S100A2,unspecified,1
TPH1,unspecified,1
OXR,unspecified,1
ABCB1,unspecified,47
AKT1,Negative,7
SLC6A15,Negative,2
PSMD2,Negative,2
SYT17,Positive,1
PPAR,unspecified,14
MGST1,Positive,1
TOP2A,unspecified,5
HTR3A,Positive,2
GCDH,unspecified,2
NNMT,Negative,1
NDUFB11,Negative,2
AT,unspecified,1
SLC27A4,Positive,1
CDKL5,unspecified,13
MITF,Negative,1
HSPA1B,unspecified,2
STAU1,Positive,1
NCOR2,Positive,1
CYP2A2,Negative,1
SLC6A19,Negative,2
SERPINA6,unspecified,2
DDR1,unspecified,14
CA14,Positive,5
UGT2B7,Negative,8
P,Negative,1
ADRA2A,Positive,16
PIK3CG,Negative,5
BRI3BP,unspecified,1
KAZN,unspecified,1
CYP46A1,Positive,1
PHB2,unspecified,2
herbicide,unspecified,1
RPLP2P3,unspecified,1
IGF1R,unspecified,15
APEX1,Negative,198
NPY2R,Negative,1
SLFNL1,Positive,1
P2Y12,unspecified,1
MMP2,Negative,15
pbp1b,unspecified,4
HRH,unspecified,38
HDAC6,unspecified,2
GSTA3,Negative,2
DHDH,unspecified,1
ACHE,unspecified,15
GAPDH,Positive,1
PRKCG,Negative,3
SCN8A,Negative,28
IDO1,unspecified,1
TRPM3,Negative,1
FECH,unspecified,1
CDK6,unspecified,8
beta-lactamase,unspecified,1
HTR1B,Negative,15
CDH5,unspecified,1
ion channel (Na),unspecified,39
KCNN3,Positive,1
UGT2B4,Negative,2
CASP9,unspecified,1
ANPEP,Positive,1
ROCK1,Negative,1
DRAM1,unspecified,1
"RAR, RXR",unspecified,1
TANK,unspecified,1
NOTCH1,unspecified,1
NDUFB7,Negative,2
TBXA2R,Positive,3
MGAM,Negative,2
ECE1,unspecified,1
RRM1,unspecified,1
PRKCD,unspecified,14
ATPase,unspecified,3
SCN10A,Negative,31
GSTM1,unspecified,2
c-Fms,unspecified,1
ONECUT1,Positive,1
NFKB2,Positive,1
CHPT1,Positive,1
HDAC6,Negative,19
KCNK4,Positive,1
OSMR,unspecified,1
EPB41,Positive,1
CA6,unspecified,6
GABRB1,unspecified,11
CYP2B1,unspecified,1
Adenosine transporter,unspecified,2
GABA A Benzodiazepine Type I,unspecified,1
CES2,Negative,4
GABRE,unspecified,3
DNMT1,unspecified,4
SLC28A3,Negative,1
VDAC1,unspecified,1
rdxA,unspecified,1
PAX8,Negative,7
CYP4F2,Negative,1
NIPSNAP3A,unspecified,1
RND3,Positive,1
LIFR,Negative,1
MEN1,Negative,163
TLR7,unspecified,3
OPLAH,Positive,1
USP13,Positive,1
CRISPLD2,unspecified,1
STAT3,unspecified,2
PHOX2A,Positive,1
CREBBP,unspecified,11
RPS26P35,unspecified,1
histone demethylase,unspecified,1
KLF4,Positive,1
TCF3,unspecified,1
G6PD,Negative,5
ATP4B,unspecified,2
BMF,unspecified,1
ANPEP,unspecified,1
SMPD1,Negative,45
KCNJ8,unspecified,3
SOAT1,Negative,1
ALDH5A1,Negative,3
SLC22A3,Negative,20
EDNRA,Negative,6
RAB9A,Negative,1
MYC,unspecified,2
NDUFS4,Negative,2
ALOX12,Negative,32
DCLK2,unspecified,13
ribE,unspecified,1
SLCO1A5,Negative,2
RAR,unspecified,1
DDO,Positive,1
H19,Positive,1
MAPK15,unspecified,13
LOC103694905,unspecified,5
CYP2J2,Positive,1
PRKDC,unspecified,1
CHRNA1,Negative,2
RPS7,unspecified,1
CD36,Positive,1
TYK2,unspecified,13
AKT2,Negative,2
DRD2,Positive,38
PTPN1,Negative,5
TUBB6,Negative,8
PSMD8,Negative,2
PDE4B,unspecified,8
DNMT3A,Negative,3
BRF1,Positive,1
TCP1,unspecified,1
SEC13,unspecified,1
LAG3,Positive,1
COQ8A,unspecified,13
KCNQ2,Positive,2
ZNF622,unspecified,1
USP21,Positive,1
HSD17B1,Negative,3
TFF1,unspecified,1
MARK4,unspecified,13
ANKRD35,Positive,1
Activated p21cdc42Hs kinase,unspecified,4
GTF2H1,Positive,1
NR2F1,Positive,1
penicillin binding protein,unspecified,19
antiparasitic,unspecified,2
HTR3B,Negative,7
SLC44A2,unspecified,1
GRIN2A,unspecified,9
HNRNPH1,unspecified,1
CLCF1,unspecified,1
monocarboxylate transporter,unspecified,1
CELA1,Negative,1
CYP3A11,Positive,1
CLP1,unspecified,1
MET,Negative,7
NQO1,unspecified,1
GLUL,unspecified,1
UPB1,unspecified,1
PPARGC1A,Negative,1
COX negative,unspecified,1
NEK11,Negative,1
MIOX,unspecified,1
MEGF8,Positive,1
GABRD,unspecified,10
MTNR1A,Positive,3
ESRRB,unspecified,1
CKM,unspecified,3
RXRG,Positive,6
,Negative,16
FLT3,unspecified,16
ARV1,Positive,1
KMT2A,Negative,179
GABA A Alpha1Beta3Gamma2,unspecified,1
SGMS2,Positive,1
TGIF1,Positive,1
CNR1,unspecified,376
TXNRD1,Negative,198
UGCG,Negative,3
collagenase,unspecified,1
CDK8,unspecified,13
ADORA3,unspecified,2
LCK,Negative,375
CAT,Negative,1
HTR3,unspecified,1
CLDN1,unspecified,1
ADCY5,Negative,3
ADRB1,unspecified,383
CMBL,Positive,1
ACSL1,Positive,1
NEK2,unspecified,16
MRPL18,unspecified,1
EPOR,unspecified,2
BCHE,unspecified,5
FSTL1,Positive,1
MYLK,Positive,1
CYP17A1,Negative,10
MTHFD2,Positive,1
HIF1A,Negative,88
BPGM,Positive,1
NPY1R,unspecified,369
NXPE4,Positive,1
ATP2C1,unspecified,1
TPO,unspecified,4
CERK,Positive,1
ALAS1,Positive,1
antibiotic aminoglycoside,unspecified,6
PHACTR2,Positive,1
CACNB3,unspecified,5
CPT1A,Negative,2
VCAN,unspecified,1
SULT2B1,unspecified,1
NDUFAF2,Negative,2
MYO3A,unspecified,13
MIF,unspecified,1
SLC6A2,Negative,42
SUPT4H1,unspecified,1
CBR1,unspecified,3
CAR2,Negative,1
RRN3,Positive,1
PEX19,Positive,1
BCR,Negative,6
DNAJC3,unspecified,1
APH1B,Positive,1
ODC1,Negative,4
RGL1,unspecified,1
TRPV3,Positive,1
IGSF11,Positive,1
KCNK6,unspecified,2
NALCN,Negative,1
antiadrenergic,unspecified,1
CYSLTR1,Positive,1
ZDBF2,Positive,1
RPS6KA5,Negative,1
PLD2,Positive,1
SCNN1B|SCNN1G|SCNN1A,Negative,1
VIM,unspecified,3
RPS6KA4,unspecified,13
CLDN14,Positive,1
STAT6,Positive,5
FECH,Negative,1
MT-ND3,Negative,1
THY1,unspecified,1
HRH3,Negative,2
IDH1,unspecified,1
SELPLG,Negative,1
ANXA1,unspecified,1
TFF1,Positive,1
PIM3,Positive,1
DRD4,Negative,20
HSP90AB1,Negative,3
RB1,unspecified,1
CYP11B2,Negative,3
SLC16A7,Negative,3
GSTT1,unspecified,1
SLC9A3R2,unspecified,1
SLK,unspecified,16
ECHDC3,Positive,1
ATXN1L,unspecified,1
SNORA70,unspecified,1
GPR44,unspecified,1
NAT2,Negative,1
IRF8,Positive,1
CELF2,Positive,1
ZNF77,unspecified,1
HYAL2,Positive,1
PSMC1,Negative,2
RPS6KA2,unspecified,16
SULT1A2,unspecified,1
MAN2B2,Positive,1
TRPV1,unspecified,18
LYN,unspecified,16
onr,unspecified,2
ABCC8,Positive,1
GRIN2D,Negative,9
HOXD1,unspecified,1
CXCR1,Positive,368
SLU7,Positive,1
ZFPM2,unspecified,1
RGS16,unspecified,1
CDK20,Positive,1
STRIP1,Positive,1
CD3D,Positive,2
MT-ND2,Negative,1
HIF1A,unspecified,23
CACNA2D,unspecified,1
TRF,unspecified,1
HRH4,Negative,1
ESRRB,Negative,2
LMCD1,unspecified,1
ACHE,Negative,384
KCNU1,Negative,1
SLC7A5,Positive,2
CASP7,unspecified,1
GABA A Alpha1Beta2Gamma2,unspecified,2
CACNG1,unspecified,5
RIPPLY2,Positive,1
PGK1,unspecified,3
PDE3A,Positive,3
fluorescent,unspecified,2
PKN1,unspecified,13
HES6,unspecified,1
C1QA,Positive,1
GFRA1,Positive,1
GLA,Negative,39
MAP3K12,unspecified,13
RRM2B,Negative,3
PTGR2,Negative,1
WFDC1,Positive,1
FASN,unspecified,2
NLK,unspecified,13
NFATC3,unspecified,1
SOAT1,unspecified,1
PRMT6,Negative,1
SLC29A4,Positive,2
EED,unspecified,2
CAR13,Positive,4
SLC22A3,Positive,1
IRF2BP2,Positive,1
MAP2K6,Negative,1
ABCG1,unspecified,1
GABRR1,unspecified,1
NIACR1,Positive,1
RELA,Negative,15
ADRB1,Negative,21
AVPR1A,Negative,5
ATP6V1G1,unspecified,1
GABA A alpha3,unspecified,1
ZMPSTE24,Negative,1
GABRB1,Negative,8
MAP2K5,unspecified,13
GABRE,Negative,1
ESRRG,Negative,2
IKBKE,unspecified,13
SRMS,Negative,2
INHBE,Positive,1
NEIL1,Negative,1
SNCA,unspecified,12
CSAD,Positive,1
KDELC2,Positive,1
antibiotic carbanem,unspecified,2
KDR,unspecified,19
CCDC160,Positive,1
DYRK2,Negative,5
KDM4A,Negative,99
RORB,Negative,1
mecA,unspecified,1
GRHPR,Positive,1
LIM2,Positive,1
EPHA4,unspecified,15
MAPK15,Negative,1
MACF1,unspecified,1
ALOX5,Negative,22
HDAC9,Negative,17
ALDH3A1,Positive,1
PIGQ,unspecified,1
PALMD,Positive,1
PAK6,unspecified,16
Dopamine D1 high,unspecified,4
NDUFB10,Negative,2
UTP3,unspecified,1
NEU2,unspecified,1
KCNN1,Positive,1
MAST1,unspecified,13
SLC47A2,unspecified,1
MPO,unspecified,6
CHRNA4,Negative,3
ATF7IP2,Positive,1
SLC12A1,unspecified,6
HIGD1A,Positive,1
EGFR,Negative,383
SLC51B,Positive,2
PIM2,Negative,2
NFXL1,Positive,1
SULT1E1,Negative,1
HDAC3,unspecified,2
ATP1A3,unspecified,2
TPMT,Negative,2
ABL1,Positive,3
PML,unspecified,2
TGFBR2,unspecified,14
SIK2,Negative,1
DPP7,Negative,1
Angiotensin IV,unspecified,1
GABRA1,unspecified,20
STAR,Negative,1
PI4KB,Negative,2
NR3C1,Negative,68
NSMAF,Positive,1
SPIRE1,unspecified,1
CCNE1,Negative,1
TRPV2,Negative,1
TRPM4,Negative,2
ABHD6,Positive,1
NUMBL,Positive,1
NCOA3,Negative,2
HDAC7,Negative,17
PSMA5,Negative,2
SLC6A2,unspecified,384
IGFALS,Positive,1
HMGCR,unspecified,6
LEO1,Positive,1
SERM,unspecified,2
ETFB,Positive,1
SREBF1,unspecified,4
ADCY6,Negative,1
ME1,Positive,1
HSD17B1,unspecified,2
URB2,Positive,1
CAPN1,unspecified,2
ADCY1,Negative,3
SELENBP1,unspecified,1
PROK2,unspecified,1
TANC1,unspecified,1
SUCLG1,Positive,1
KCNQ1,Negative,1
EP300,Negative,2
HTR2A,Negative,47
NDUFS3,Negative,2
topisomerase I inhibitor,unspecified,1
ABC,unspecified,4
CALM1,unspecified,7
XPO6,Positive,1
RNF166,Positive,1
EGR2,unspecified,1
FKBP4,unspecified,1
CILP,unspecified,1
TRIM47,Positive,1
GLRB,Positive,3
SLC22A6,Negative,68
"Arsenic,Lead,Mercury,Cadmium",unspecified,1
Plasmodium falciparum sarcoplasmic/endoplasmi,unspecified,1
ASB17,Positive,1
SULT1E1,unspecified,4
EFNA1,Positive,1
penA,unspecified,4
EPHB4,Positive,1
TNKS,Negative,1
ABAT,unspecified,10
GABA A Benzodiazepine,unspecified,11
ND6,Negative,1
SLC22A2,Negative,52
RYR1,Positive,1
GRM5,Negative,1
lipid transport,unspecified,1
"Raf, VEGFR, PDGFR",unspecified,1
KLC3,unspecified,1
PTGER4,Positive,1
MMP13,Negative,1
AGT,unspecified,3
NOS3,unspecified,5
SNAI1,unspecified,1
CTP synthase,unspecified,1
ERBB4,Positive,1
SV2A,unspecified,1
OPRS1,unspecified,1
"Iron,  Aluminum",unspecified,1
5-HT receptor,unspecified,38
MGA,unspecified,1
TUBB2A,Positive,1
SLC47A1,Negative,45
KLF4,unspecified,2
MAX,Positive,1
RNF216,Positive,1
CCL20,Positive,1
PSMA6,Negative,2
PRR3,Positive,1
SERPINA1,unspecified,1
ULK2,unspecified,13
DNAJC17,Positive,1
PIK3CD,unspecified,13
CACNA1A,Negative,3
DNA gyrase,unspecified,1
HTR7,unspecified,42
VLDLR,Positive,1
AGTR2,unspecified,370
HDAC11,Negative,17
PSMB4,Negative,2
GRK1,unspecified,13
FOXA1,unspecified,3
TK1,Negative,5
ESRRA,Negative,2
VEGFR1,unspecified,2
MME,Negative,3
NDUFS2,Negative,2
CRHR2,unspecified,1
RECQL,Negative,42
HTT,unspecified,57
CHRNA7,Negative,2
HECA,Positive,1
CRIPT,unspecified,1
PAN2,Positive,1
TUBB3,Positive,1
NLRP3,Negative,3
HTR5A,Negative,5
ZNF286A,Positive,1
UGT2B7,unspecified,33
MCL1,Negative,6
SGTA,unspecified,1
TOP2,unspecified,1
GRM5,unspecified,2
FASLG,Positive,1
KMT2D,unspecified,2
PRSS3,Negative,11
CDH6,Positive,1
PTGDR2,unspecified,2
CBLB,Positive,1
TMEM167A,unspecified,1
SLC7A6OS,unspecified,1
NDUFA8,Negative,2
HDAC1,Positive,1
ALB,Positive,2
MAO,unspecified,11
drug,unspecified,1
PI4K2B,Negative,1
PTPN6,Negative,1
TUBB2A,Negative,8
GRK7,unspecified,13
SLC6A4,Positive,1
SPARC,unspecified,1
NMB,Positive,1
CCDC63,Positive,1
GluR,unspecified,7
HSPA1A,unspecified,1
SPATA13,Positive,1
frdA,Negative,1
GCOM1,unspecified,1
CDAN1,Positive,1
LLGL2,Positive,1
CALCR,unspecified,368
Dopamine D1A,unspecified,3
ABHD8,Positive,1
IL1A,Negative,2
CTSD,Positive,1
IFRD2,Positive,1
ZFP605,Positive,1
SCHIP1,Positive,1
SCN8A,unspecified,13
KCNK2,Positive,9
C7ORF61,unspecified,1
ADK,Negative,1
RXRB,Negative,4
BZW2,Positive,1
TXNIP,Positive,1
TPI1,unspecified,2
TRPM7,Negative,3
DNMT3A,unspecified,1
PSMA1,Negative,2
SCNN1G,Negative,1
ABCB1,Positive,35
ADRA1B,unspecified,34
CCR5,Positive,1
RAB36,unspecified,1
P2RX4,Negative,3
FGFBP2,unspecified,1
CYC1,unspecified,1
LEPR,Positive,1
CHRNA10,unspecified,6
DNAJB6,unspecified,1
LY86,Positive,1
ZSCAN18,Positive,1
PTGDR,unspecified,2
SIK3,unspecified,13
CHRNA7,Positive,2
AURKA,unspecified,13
HDAC8,Negative,18
LEMD2,unspecified,1
TNFRSF21,unspecified,1
FEN1,Negative,81
HYOU1,unspecified,1
HM13,Positive,1
RAB9A,Positive,48
NCOR1,Negative,1
MKNK1,unspecified,13
IMPDH1,Negative,3
SSH1,Positive,1
SORBS3,Positive,1
TBX15,Positive,1
GRM4,unspecified,1
PDZK1,unspecified,2
GSTA3,unspecified,2
PSAT1,unspecified,1
BBS2,unspecified,1
ARNTL,Positive,1
NDUFV2,Negative,2
CACNA1G,unspecified,7
ELMOD3,Positive,1
SLC25A20,Negative,2
CACNA2D2,unspecified,6
PITX1,unspecified,1
ADAP2,Positive,1
"Cholinergic, Nicotinic Alpha4Beta2",unspecified,3
SLC6A1,Negative,3
STK17B,unspecified,15
TSHR,Positive,213
BHMT,unspecified,4
noradrenaline uptake,unspecified,10
CTSE,Negative,2
ARL5B,Positive,1
BAG3,unspecified,1
MAPKAPK5,Negative,1
CYP2C8,Negative,60
DKK2,Positive,1
LDLR,Positive,4
AURKC,Negative,1
NUBP1,unspecified,1
KCNK17,Negative,1
HCAR3,Positive,1
IL6ST,Negative,1
TSHB,unspecified,1
RHEB,Negative,1
SRD5A1,Negative,7
NRIP1,Positive,1
QPCT,Positive,1
CSRP2,unspecified,1
GBA,Negative,67
PDE6H,Negative,2
ABCB1B,unspecified,2
GJA4,Positive,1
ADORA1,Negative,8
NOB1,Positive,1
HRH2,Negative,5
SLC16A6,Positive,1
TNIP1,Positive,1
AKR1D1,unspecified,1
VEGF,unspecified,2
ADRB3,Positive,11
TTC13,unspecified,1
TGFB1,unspecified,2
TK,Negative,2
GRK4,unspecified,13
CAMKK1,unspecified,15
PNP,Negative,1
"Angiotensin II, central",unspecified,1
TPP2,Negative,1
CA4,Positive,5
CISD3,Positive,1
HDAC4,Negative,17
PTGER1,Positive,1
ATE1,Positive,1
OASL,Positive,1
ACADS,unspecified,1
CXCR1,unspecified,1
NR1H4,Positive,67
SIK1,unspecified,1
GRIN2C,unspecified,3
SPANXN5,unspecified,1
GSTP1,unspecified,6
MGA,Positive,1
SLC38A3,unspecified,2
TMEFF1,Positive,1
CRYZ,unspecified,1
CLCNKB,Positive,1
XDH,unspecified,2
UBE2N,Negative,12
NDUFS1,Negative,2
NEK2,Negative,3
NDUFB9,Negative,2
GRIN1,unspecified,7
RIOK3,unspecified,13
MCF2L2,unspecified,1
GC,unspecified,2
SREBF2,unspecified,1
OPRL1,Negative,1
BCAR1,Positive,2
CACNG3,Negative,2
antibacterial fluoroquinolone class,unspecified,2
UHMK1,Positive,1
C11ORF96,unspecified,1
NEK1,unspecified,13
PTGER1,unspecified,2
SAT1,Negative,1
FGB,Positive,1
CREB1,unspecified,2
SAR1B,unspecified,1
TMEM246,unspecified,1
HPDL,Positive,1
CA11,Negative,5
GSK3B,Positive,1
URAT1,unspecified,1
HIPK4,unspecified,13
MMP2,unspecified,2
HRH1,unspecified,413
PADI4,Negative,2
SHROOM1,Positive,1
CBR1,Positive,2
CA7,Negative,28
GABRG3,unspecified,8
CXCR4,unspecified,2
POLB,Negative,41
PRRT1,Positive,1
TUBB4B,unspecified,4
HSPB8,unspecified,1
SQSTM1,Positive,1
Protein S100-P,unspecified,1
GBA2,Positive,1
CPA5,Positive,1
MAPK3,unspecified,20
HOXD11,Positive,1
ETNPPL,Positive,1
MAPK13,Negative,3
CNTNAP1,unspecified,1
CHEK2,Negative,2
LGALS8,Positive,1
AP5M1,Positive,1
ENPPx,unspecified,1
dacB,unspecified,2
REP15,unspecified,1
estrogen alpha,unspecified,1
NFATC4,unspecified,1
Tubulin,unspecified,1
DUSP5,Positive,1
PHC2,Positive,1
GSTA2,unspecified,1
GRASP,unspecified,1
5-HT5B,unspecified,3
SULT1E1,Positive,1
MAP3K6,unspecified,13
TNF,Positive,7
MRP,unspecified,15
HTR3A,Negative,19
TAP2,unspecified,1
SLC12A4,unspecified,1
NEK5,unspecified,13
STK38L,unspecified,15
CHRNB2,Negative,3
BCL2L2,Negative,1
MTCP1,Positive,1
ADCY7,unspecified,1
GABA A Alpha5Beta2Gamma2,unspecified,2
SMAGP,Positive,1
CA3,unspecified,5
NQO2,Negative,6
ABCC4,unspecified,3
DRD5,unspecified,27
ACADSB,unspecified,1
FAAH,Negative,34
ITGB1,unspecified,3
GTPBP10,Positive,1
MAP2K4,unspecified,13
GRWD1,Positive,1
NFE2L2,Negative,132
PRKAB1,Positive,2
TMP1,unspecified,1
ARSJ,Positive,1
O-acetyltransferase,unspecified,1
CLOCK,unspecified,1
SERPINE1,unspecified,1
LRCH3,Positive,1
HSD17B10,Negative,112
RAI2,unspecified,1
MAP3K5,unspecified,16
TUBA3D,unspecified,5
LRP4,Positive,1
Protein kinase C,unspecified,2
PNMA2,unspecified,1
TESK2,unspecified,1
ZAP70,Negative,2
KEAP1,Positive,1
ERG11,unspecified,1
fatty acid synthesis,unspecified,2
F2,unspecified,7
IPO4,Positive,1
BHLHB9,Positive,1
sulI,Negative,1
TCF4,unspecified,2
ABCG2,Positive,3
PRKCI,unspecified,13
MED27,Positive,1
ABCB1A,Positive,1
TIMM9,Positive,1
MAK,unspecified,13
GRIN2B,Negative,13
LSMEM1,unspecified,1
PIK3C2B,unspecified,13
HSPA8,Negative,1
Ito,unspecified,1
POP4,unspecified,1
NDUFB2,Negative,2
ZDHHC13,Positive,1
GABA A Alpha2Beta1Gamma2,unspecified,1
adrenergic Alpha1,unspecified,34
PDK4,Positive,1
RYR3,Positive,1
SUV39H1,Negative,1
DHFR,Negative,6
CSNK2A1,unspecified,15
PIP4K2C,unspecified,13
SLC12A5,unspecified,1
GCOM1,Positive,1
ACACB,unspecified,1
CYP2B6,Positive,5
MAN2B1,Negative,1
NFAT5,unspecified,1
PREB,Positive,1
CHRNB1,Positive,2
FSHB,Negative,2
JAK3,Negative,5
FGFR2,unspecified,26
RHOB,unspecified,1
30S ribosomal subunit,unspecified,3
Dopamine2-like,unspecified,14
MAPKAPK2,unspecified,13
PARP2,Negative,1
ABCC1,Negative,28
Cadherin,unspecified,1
KBTBD11,Positive,1
CYP11A1,Positive,1
CYP1B1,Positive,1
TACC2,Positive,1
AP2S1,unspecified,1
MRPL10,unspecified,1
NTRK1,Negative,1
CHRNA7,unspecified,10
DPP4,unspecified,3
ATG5,unspecified,1
KDM6B,Negative,2
TNIP1,unspecified,1
PAQR9,Positive,1
rplV,unspecified,2
FOS,unspecified,8
HTR1B,Positive,8
DNMBP,Positive,1
HIST2H2AA4,unspecified,1
ADRA2B,Positive,7
SULT4A1,unspecified,2
HCRTR1,Negative,1
PRKCZ,Negative,3
TRPV5,Negative,1
NCEH1,Negative,1
ENPP2,Negative,1
ion channel,unspecified,1
SLC27A2,Positive,1
RORC,Positive,4
SLC29A3,Positive,1
CCDC58,unspecified,1
MBD2,Negative,2
THRA,Positive,3
SHBG,unspecified,20
KCNN4,Negative,1
STK36,unspecified,15
Glutamate-NMDA-Polyamine,unspecified,1
GPR18,Positive,1
