OASIS_ID,DTXSID,PREFERRED_NAME,DTXCID,CASRN,INCHIKEY,IUPAC_NAME,SMILES,INCHI_STRING,DILILIST_ID,DILIRANK2_ID,DRUGMATRIX_ID,FRAUNHOFER_ID,ICE_ID,TGGATES_ID,TOXREFDB_ID,Invivo_ranking,Purchased_Broad_Enamine,Purchased_Broad_Molport,Purchased_Broad_Medchemxpress,Standardized_SMILES_chembl,Standardized_InChI_chembl,Standardized_InChIKey_chembl,ChEMBL_ID,molecule_chembl_id,ABCB1,ABCB11,ABCC2,ADRA1A,ADRA1D,ADRA2B,ADRA2C,AR,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,CYP1A2,CYP2C19,CYP2C9,CYP2D6,CYP3A4,DRD1,DRD2,DRD3,DRD4,EGFR,ERBB2,HRH1,HTR1A,HTR2A,HTR2B,HTR2C,HTR6,HTR7,KCNH2,KDR,PGR,PTGS1,PTGS2,SIGMAR1,SLC22A1,SLC22A2,SLC6A2,SLC6A3,SLC6A4
OASIS1876,DTXSID701026208,Zanubrutinib,DTXCID701510461,1691249-45-2,RNOAOAWBMHREKO-ZEGQKUPANA-N,,NC(=O)C1=C2NCC[C@@H](C3CCN(CC3)C(=O)C=C)N2N=C1C1=CC=C(OC2=CC=CC=C2)C=C1,"InChI=1/C27H29N5O3/c1-2-23(33)31-16-13-18(14-17-31)22-12-15-29-27-24(26(28)34)25(30-32(22)27)19-8-10-21(11-9-19)35-20-6-4-3-5-7-20/h2-11,18,22,29H,1,12-17H2,(H2,28,34)/t22-/s2
",,dilirank2_227,,,,,,4.0,No,No,Yes,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,"InChI=1S/C27H29N5O3/c1-2-23(33)31-16-13-18(14-17-31)22-12-15-29-27-24(26(28)34)25(30-32(22)27)19-8-10-21(11-9-19)35-20-6-4-3-5-7-20/h2-11,18,22,29H,1,12-17H2,(H2,28,34)/t22-/m0/s1",RNOAOAWBMHREKO-QFIPXVFZSA-N,CHEMBL3936761,CHEMBL3936761,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
OASIS1538,DTXSID9023209,Levodopa,DTXCID303209,59-92-7,WTDRDQBEARUVNC-LURJTMIESA-N,3-Hydroxy-L-tyrosine,N[C@@H](CC1=CC=C(O)C(O)=C1)C(O)=O,"InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)/t6-/m0/s1
",dilist_916,,,,,,,4.0,Yes,No,Yes,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,"InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)/t6-/m0/s1",WTDRDQBEARUVNC-LURJTMIESA-N,CHEMBL1009,CHEMBL1009,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS647,DTXSID0023668,Ticarcillin,DTXCID503668,34787-01-4,OHKOGUYZJXTSFX-KZFFXBSXSA-N,"(2S,5R,6R)-6-{[(2R)-2-Carboxy-2-(thiophen-3-yl)acetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(O)=O)C3=CSC=C3)C(=O)N2[C@H]1C(O)=O,"InChI=1S/C15H16N2O6S2/c1-15(2)9(14(22)23)17-11(19)8(12(17)25-15)16-10(18)7(13(20)21)6-3-4-24-5-6/h3-5,7-9,12H,1-2H3,(H,16,18)(H,20,21)(H,22,23)/t7-,8-,9+,12-/m1/s1
",dilist_262,,,,,,,4.0,Yes,No,No,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,"InChI=1S/C15H16N2O6S2/c1-15(2)9(14(22)23)17-11(19)8(12(17)25-15)16-10(18)7(13(20)21)6-3-4-24-5-6/h3-5,7-9,12H,1-2H3,(H,16,18)(H,20,21)(H,22,23)/t7-,8-,9+,12-/m1/s1",OHKOGUYZJXTSFX-KZFFXBSXSA-N,CHEMBL1449,CHEMBL1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
OASIS054,DTXSID5022982,Enalapril,DTXCID202982,75847-73-3,GBXSMTUPTTWBMN-XIRDDKMYSA-N,N-[(2S)-1-Ethoxy-1-oxo-4-phenylbutan-2-yl]-L-alanyl-L-proline,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,"InChI=1S/C20H28N2O5/c1-3-27-20(26)16(12-11-15-8-5-4-6-9-15)21-14(2)18(23)22-13-7-10-17(22)19(24)25/h4-6,8-9,14,16-17,21H,3,7,10-13H2,1-2H3,(H,24,25)/t14-,16-,17-/m0/s1
",dilist_551,,,,,tggates_50,,2.0,Yes,No,No,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,"InChI=1S/C20H28N2O5/c1-3-27-20(26)16(12-11-15-8-5-4-6-9-15)21-14(2)18(23)22-13-7-10-17(22)19(24)25/h4-6,8-9,14,16-17,21H,3,7,10-13H2,1-2H3,(H,24,25)/t14-,16-,17-/m0/s1",GBXSMTUPTTWBMN-XIRDDKMYSA-N,CHEMBL578,CHEMBL578,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1021,DTXSID4023381,Norethindrone acetate,DTXCID601071,51-98-9,IMONTRJLAWHYGT-ZCPXKWAGSA-N,3-Oxo-17alpha-19-norpregn-4-en-20-yn-17-yl acetate,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],"InChI=1S/C22H28O3/c1-4-22(25-14(2)23)12-10-20-19-7-5-15-13-16(24)6-8-17(15)18(19)9-11-21(20,22)3/h1,13,17-20H,5-12H2,2-3H3/t17-,18+,19+,20-,21-,22-/m0/s1
",dilist_95,,,,,,,4.0,Yes,No,Yes,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,"InChI=1S/C22H28O3/c1-4-22(25-14(2)23)12-10-20-19-7-5-15-13-16(24)6-8-17(15)18(19)9-11-21(20,22)3/h1,13,17-20H,5-12H2,2-3H3/t17-,18+,19+,20-,21-,22-/m0/s1",IMONTRJLAWHYGT-ZCPXKWAGSA-N,CHEMBL1201146,CHEMBL1201146,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1189,DTXSID6022686,Bromhexine,DTXCID202686,3572-43-8,OJGDCBLYJGHCIH-UHFFFAOYSA-N,"2,4-Dibromo-6-{[cyclohexyl(methyl)amino]methyl}aniline",CN(CC1=CC(Br)=CC(Br)=C1N)C1CCCCC1,"InChI=1S/C14H20Br2N2/c1-18(12-5-3-2-4-6-12)9-10-7-11(15)8-13(16)14(10)17/h7-8,12H,2-6,9,17H2,1H3
",dilist_650,,,,,,,4.0,Yes,No,No,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,"InChI=1S/C14H20Br2N2/c1-18(12-5-3-2-4-6-12)9-10-7-11(15)8-13(16)14(10)17/h7-8,12H,2-6,9,17H2,1H3",OJGDCBLYJGHCIH-UHFFFAOYSA-N,CHEMBL253376,CHEMBL253376,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,1.0,,,0.0,0.0,0.0
OASIS026,DTXSID1021116,Phenacetin,DTXCID001116,62-44-2,CPJSUEIXXCENMM-UHFFFAOYSA-N,N-(4-Ethoxyphenyl)acetamide,CCOC1=CC=C(NC(C)=O)C=C1,"InChI=1S/C10H13NO2/c1-3-13-10-6-4-9(5-7-10)11-8(2)12/h4-7H,3H2,1-2H3,(H,11,12)
",dilist_577,,,,,tggates_24,,2.0,Yes,No,Yes,CCOc1ccc(NC(C)=O)cc1,"InChI=1S/C10H13NO2/c1-3-13-10-6-4-9(5-7-10)11-8(2)12/h4-7H,3H2,1-2H3,(H,11,12)",CPJSUEIXXCENMM-UHFFFAOYSA-N,CHEMBL16073,CHEMBL16073,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS720,DTXSID1023289,Levomethotrimeprazine,DTXCID703289,60-99-1,VRQVVMDWGGWHTJ-CQSZACIVSA-N,"(2R)-3-(2-Methoxy-10H-phenothiazin-10-yl)-N,N,2-trimethylpropan-1-amine",COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1,"InChI=1S/C19H24N2OS/c1-14(12-20(2)3)13-21-16-7-5-6-8-18(16)23-19-10-9-15(22-4)11-17(19)21/h5-11,14H,12-13H2,1-4H3/t14-/m1/s1
",dilist_822,,,,,,,4.0,No,No,Yes,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,"InChI=1S/C19H24N2OS/c1-14(12-20(2)3)13-21-16-7-5-6-8-18(16)23-19-10-9-15(22-4)11-17(19)21/h5-11,14H,12-13H2,1-4H3/t14-/m1/s1",VRQVVMDWGGWHTJ-CQSZACIVSA-N,CHEMBL1764,CHEMBL1764,,0.0,,1.0,,,,,0.0,0.0,,,,,,,,,1.0,,1.0,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,
OASIS746,DTXSID1042574,Sulpiride,DTXCID9022574,15676-16-1,BGRJTUBHPOOWDU-UHFFFAOYSA-N,N-[(1-Ethylpyrrolidin-2-yl)methyl]-2-methoxy-5-sulfamoylbenzamide,CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O,"InChI=1/C15H23N3O4S/c1-3-18-8-4-5-11(18)10-17-15(19)13-9-12(23(16,20)21)6-7-14(13)22-2/h6-7,9,11H,3-5,8,10H2,1-2H3,(H,17,19)(H2,16,20,21)
",dilist_536,,,,,,,4.0,Yes,No,Yes,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,"InChI=1S/C15H23N3O4S/c1-3-18-8-4-5-11(18)10-17-15(19)13-9-12(23(16,20)21)6-7-14(13)22-2/h6-7,9,11H,3-5,8,10H2,1-2H3,(H,17,19)(H2,16,20,21)",BGRJTUBHPOOWDU-UHFFFAOYSA-N,CHEMBL26,CHEMBL26,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS843,DTXSID2045232,Tiratricol,DTXCID0025232,51-24-1,UOWZUVNAGUAEQC-UHFFFAOYSA-N,"[4-(4-Hydroxy-3-iodophenoxy)-3,5-diiodophenyl]acetic acid",OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1,"InChI=1S/C14H9I3O4/c15-9-6-8(1-2-12(9)18)21-14-10(16)3-7(4-11(14)17)5-13(19)20/h1-4,6,18H,5H2,(H,19,20)
",dilist_1028,,,,,,,4.0,No,Yes,Yes,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,"InChI=1S/C14H9I3O4/c15-9-6-8(1-2-12(9)18)21-14-10(16)3-7(4-11(14)17)5-13(19)20/h1-4,6,18H,5H2,(H,19,20)",UOWZUVNAGUAEQC-UHFFFAOYSA-N,CHEMBL41632,CHEMBL41632,,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,
OASIS970,DTXSID3057723,Rivaroxaban,DTXCID601508635,366789-02-8,KGFYHTZWPPHNLQ-WDHUHKLTNA-N,"5-Chloro-N-({(5S)-2-oxo-3-[4-(3-oxomorpholin-4-yl)phenyl]-1,3-oxazolidin-5-yl}methyl)thiophene-2-carboxamide",ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,"InChI=1/C19H18ClN3O5S/c20-16-6-5-15(29-16)18(25)21-9-14-10-23(19(26)28-14)13-3-1-12(2-4-13)22-7-8-27-11-17(22)24/h1-6,14H,7-11H2,(H,21,25)/t14-/s2
",dilist_596,dilirank2_149,,,,,,4.0,Yes,No,Yes,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,"InChI=1S/C19H18ClN3O5S/c20-16-6-5-15(29-16)18(25)21-9-14-10-23(19(26)28-14)13-3-1-12(2-4-13)22-7-8-27-11-17(22)24/h1-6,14H,7-11H2,(H,21,25)/t14-/m0/s1",KGFYHTZWPPHNLQ-AWEZNQCLSA-N,CHEMBL198362,CHEMBL198362,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OASIS1068,DTXSID4057712,Lexiscan,DTXCID5031501,313348-27-5,LZPZPHGJDAGEJZ-AKAIJSEGSA-N,2-[4-(Methylcarbamoyl)-1H-pyrazol-1-yl]adenosine,CNC(=O)C1=CN(N=C1)C1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(N)=N1,"InChI=1S/C15H18N8O5/c1-17-13(27)6-2-19-23(3-6)15-20-11(16)8-12(21-15)22(5-18-8)14-10(26)9(25)7(4-24)28-14/h2-3,5,7,9-10,14,24-26H,4H2,1H3,(H,17,27)(H2,16,20,21)/t7-,9-,10-,14-/m1/s1
",dilist_715,,,,,,,4.0,No,No,Yes,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,"InChI=1S/C15H18N8O5/c1-17-13(27)6-2-19-23(3-6)15-20-11(16)8-12(21-15)22(5-18-8)14-10(26)9(25)7(4-24)28-14/h2-3,5,7,9-10,14,24-26H,4H2,1H3,(H,17,27)(H2,16,20,21)/t7-,9-,10-,14-/m1/s1",LZPZPHGJDAGEJZ-AKAIJSEGSA-N,CHEMBL317052,CHEMBL317052,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OASIS1392,DTXSID8022583,Ambroxol,DTXCID802583,18683-91-5,JBDGDEWWOUBZPM-XYPYZODXSA-N,"(1r,4r)-4-{[(2-Amino-3,5-dibromophenyl)methyl]amino}cyclohexan-1-ol",NC1=C(Br)C=C(Br)C=C1CN[C@H]1CC[C@H](O)CC1,"InChI=1S/C13H18Br2N2O/c14-9-5-8(13(16)12(15)6-9)7-17-10-1-3-11(18)4-2-10/h5-6,10-11,17-18H,1-4,7,16H2/t10-,11-
",dilist_924,,,,,,,4.0,No,Yes,Yes,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,"InChI=1S/C13H18Br2N2O/c14-9-5-8(13(16)12(15)6-9)7-17-10-1-3-11(18)4-2-10/h5-6,10-11,17-18H,1-4,7,16H2/t10-,11-",JBDGDEWWOUBZPM-XYPYZODXSA-N,CHEMBL153479,CHEMBL153479,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1565,DTXSID9040766,Tocainide,DTXCID7020766,41708-72-9,BUJAGSGYPOAWEI-UHFFFAOYSA-N,"N-(2,6-Dimethylphenyl)alaninamide",CC(N)C(=O)NC1=C(C)C=CC=C1C,"InChI=1/C11H16N2O/c1-7-5-4-6-8(2)10(7)13-11(14)9(3)12/h4-6,9H,12H2,1-3H3,(H,13,14)
",dilist_225,,,,,,,4.0,Yes,No,Yes,Cc1cccc(C)c1NC(=O)C(C)N,"InChI=1S/C11H16N2O/c1-7-5-4-6-8(2)10(7)13-11(14)9(3)12/h4-6,9H,12H2,1-3H3,(H,13,14)",BUJAGSGYPOAWEI-UHFFFAOYSA-N,CHEMBL1762,CHEMBL1762,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1864,DTXSID60194378,Belinostat,DTXCID70116869,414864-00-9,NCNRHFGMJRPRSK-MDZDMXLPSA-N,(2E)-N-Hydroxy-3-[3-(phenylsulfamoyl)phenyl]prop-2-enamide,ONC(=O)\C=C\C1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1,"InChI=1S/C15H14N2O4S/c18-15(16-19)10-9-12-5-4-8-14(11-12)22(20,21)17-13-6-2-1-3-7-13/h1-11,17,19H,(H,16,18)/b10-9+
",,dilirank2_246,,,,,,4.0,No,Yes,Yes,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,"InChI=1S/C15H14N2O4S/c18-15(16-19)10-9-12-5-4-8-14(11-12)22(20,21)17-13-6-2-1-3-7-13/h1-11,17,19H,(H,16,18)/b10-9+",NCNRHFGMJRPRSK-MDZDMXLPSA-N,CHEMBL408513,CHEMBL408513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,
OASIS1502,DTXSID9020116,5-Azacytidine,DTXCID10116,320-67-2,NMUSYJAQQFHJEW-KVTDHHQDSA-N,"4-Amino-1-beta-D-ribofuranosyl-1,3,5-triazin-2(1H)-one",NC1=NC(=O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,"InChI=1S/C8H12N4O5/c9-7-10-2-12(8(16)11-7)6-5(15)4(14)3(1-13)17-6/h2-6,13-15H,1H2,(H2,9,11,16)/t3-,4-,5-,6-/m1/s1
",dilist_952,,,,,,,4.0,Yes,No,Yes,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,"InChI=1S/C8H12N4O5/c9-7-10-2-12(8(16)11-7)6-5(15)4(14)3(1-13)17-6/h2-6,13-15H,1H2,(H2,9,11,16)/t3-,4-,5-,6-/m1/s1",NMUSYJAQQFHJEW-KVTDHHQDSA-N,CHEMBL1489,CHEMBL1489,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1112,DTXSID5023370,Nimodipine,DTXCID003370,66085-59-4,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,"2-Methoxyethyl propan-2-yl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C,"InChI=1/C21H26N2O7/c1-12(2)30-21(25)18-14(4)22-13(3)17(20(24)29-10-9-28-5)19(18)15-7-6-8-16(11-15)23(26)27/h6-8,11-12,19,22H,9-10H2,1-5H3
",dilist_852,,,,,,,4.0,Yes,No,Yes,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,"InChI=1S/C21H26N2O7/c1-12(2)30-21(25)18-14(4)22-13(3)17(20(24)29-10-9-28-5)19(18)15-7-6-8-16(11-15)23(26)27/h6-8,11-12,19,22H,9-10H2,1-5H3",UIAGMCDKSXEBJQ-UHFFFAOYSA-N,CHEMBL1428,CHEMBL1428,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1197,DTXSID6022846,Clonidine,DTXCID402846,4205-90-7,GJSURZIOUXUGAL-UHFFFAOYSA-N,"N-(2,6-Dichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine",ClC1=CC=CC(Cl)=C1NC1=NCCN1,"InChI=1S/C9H9Cl2N3/c10-6-2-1-3-7(11)8(6)14-9-12-4-5-13-9/h1-3H,4-5H2,(H2,12,13,14)
",dilist_603,,,,,,,4.0,Yes,No,Yes,Clc1cccc(Cl)c1NC1=NCCN1,"InChI=1S/C9H9Cl2N3/c10-6-2-1-3-7(11)8(6)14-9-12-4-5-13-9/h1-3H,4-5H2,(H2,12,13,14)",GJSURZIOUXUGAL-UHFFFAOYSA-N,CHEMBL134,CHEMBL134,,,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
OASIS1442,DTXSID8023711,Trimethobenzamide,DTXCID403711,138-56-7,FEZBIKUBAYAZIU-UHFFFAOYSA-N,"N-({4-[2-(Dimethylamino)ethoxy]phenyl}methyl)-3,4,5-trimethoxybenzamide",COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1,"InChI=1S/C21H28N2O5/c1-23(2)10-11-28-17-8-6-15(7-9-17)14-22-21(24)16-12-18(25-3)20(27-5)19(13-16)26-4/h6-9,12-13H,10-11,14H2,1-5H3,(H,22,24)
",dilist_786,,,,,,,4.0,Yes,No,No,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,"InChI=1S/C21H28N2O5/c1-23(2)10-11-28-17-8-6-15(7-9-17)14-22-21(24)16-12-18(25-3)20(27-5)19(13-16)26-4/h6-9,12-13H,10-11,14H2,1-5H3,(H,22,24)",FEZBIKUBAYAZIU-UHFFFAOYSA-N,CHEMBL1201256,CHEMBL1201256,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,,
OASIS1180,DTXSID6020771,Ketoprofen,DTXCID40771,22071-15-4,DKYWVDODHFEZIM-UHFFFAOYSA-N,2-(3-Benzoylphenyl)propanoic acid,CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,"InChI=1/C16H14O3/c1-11(16(18)19)13-8-5-9-14(10-13)15(17)12-6-3-2-4-7-12/h2-11H,1H3,(H,18,19)
",dilist_116,,,,,,,4.0,Yes,No,Yes,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,"InChI=1S/C16H14O3/c1-11(16(18)19)13-8-5-9-14(10-13)15(17)12-6-3-2-4-7-12/h2-11H,1H3,(H,18,19)",DKYWVDODHFEZIM-UHFFFAOYSA-N,CHEMBL571,CHEMBL571,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
OASIS1951,DTXSID00155347,LGX-818,DTXCID7077838,1269440-17-6,CMJCXYNUCSMDBY-ZDUSSCGKSA-N,Methyl [(2S)-1-({4-[3-{5-chloro-2-fluoro-3-[(methanesulfonyl)amino]phenyl}-1-(propan-2-yl)-1H-pyrazol-4-yl]pyrimidin-2-yl}amino)propan-2-yl]carbamate,COC(=O)N[C@@H](C)CNC1=NC=CC(=N1)C1=CN(N=C1C1=C(F)C(NS(C)(=O)=O)=CC(Cl)=C1)C(C)C,"InChI=1S/C22H27ClFN7O4S/c1-12(2)31-11-16(17-6-7-25-21(28-17)26-10-13(3)27-22(32)35-4)20(29-31)15-8-14(23)9-18(19(15)24)30-36(5,33)34/h6-9,11-13,30H,10H2,1-5H3,(H,27,32)(H,25,26,28)/t13-/m0/s1
",,,,,,,,,No,No,Yes,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,"InChI=1S/C22H27ClFN7O4S/c1-12(2)31-11-16(17-6-7-25-21(28-17)26-10-13(3)27-22(32)35-4)20(29-31)15-8-14(23)9-18(19(15)24)30-36(5,33)34/h6-9,11-13,30H,10H2,1-5H3,(H,27,32)(H,25,26,28)/t13-/m0/s1",CMJCXYNUCSMDBY-ZDUSSCGKSA-N,CHEMBL3301612,CHEMBL3301612,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
OASIS972,DTXSID3058749,Flupenthixol,DTXCID0032441,2709-56-0,NJMYODHXAKYRHW-UHFFFAOYSA-N,2-(4-{3-[2-(Trifluoromethyl)-9H-thioxanthen-9-ylidene]propyl}piperazin-1-yl)ethan-1-ol,OCCN1CCN(CCC=C2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1,"InChI=1S/C23H25F3N2OS/c24-23(25,26)17-7-8-22-20(16-17)18(19-4-1-2-6-21(19)30-22)5-3-9-27-10-12-28(13-11-27)14-15-29/h1-2,4-8,16,29H,3,9-15H2
",dilist_1090,,,,,,,4.0,No,Yes,No,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,"InChI=1S/C23H25F3N2OS/c24-23(25,26)17-7-8-22-20(16-17)18(19-4-1-2-6-21(19)30-22)5-3-9-27-10-12-28(13-11-27)14-15-29/h1-2,4-8,16,29H,3,9-15H2",NJMYODHXAKYRHW-UHFFFAOYSA-N,CHEMBL4743867,CHEMBL4743867,,,,0.0,,,1.0,,0.0,0.0,,,,,,,,,1.0,,1.0,,,,1.0,0.0,,1.0,,,,0.0,,0.0,,,,,,0.0,0.0,0.0
