ensmbl_gene_name,Du_PHH_1,Du_PHH_2,Fu_PHH_1,Fu_PHH_2,Kim_PHH_1,Kim_PHH_2,Koui_PHH_1,Koui_PHH_2,Xiang_PHH_1,Xiang_PHH_2,Xie_PHH_1,Xie_PHH_2,Xie_PHH_3,Schneeberger_PHH_1,Schneeberger_PHH_2,Gao_PHH,Boon_PHH_1,Boon_PHH_2,Wang_PHH_1,Wang_PHH_2
ENSG00000235325.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115665.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231221.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229890.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225328.2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236877.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196228.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227597.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198203.10,11,2,21,18,15,5,2,3,7,3,7,14,10,6,0,92,7,19,24,5
ENSG00000261209.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237223.6,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000271070.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000198075.10,46,3,60,27,3,12,1,0,17,11,12,13,25,1,4,1,3,2,25,3
ENSG00000271284.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000135968.21,166,301,733,649,185,346,478,362,339,160,308,249,498,86,46,280,147,142,345,160
ENSG00000214184.3,2,1,0,0,1,3,6,1,0,1,3,3,5,0,0,0,3,1,2,0
ENSG00000169756.16,282,284,359,398,98,150,305,223,377,115,299,314,369,60,27,149,87,107,221,69
ENSG00000228763.1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233648.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235644.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000153201.16,653,770,1538,1505,629,901,3223,1536,794,421,936,839,1221,212,152,882,757,786,1263,657
ENSG00000163006.12,30,34,29,29,8,6,51,42,6,9,17,11,25,5,1,11,6,12,17,8
ENSG00000227470.1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000135960.10,10,10,22,43,5,9,7,6,0,3,11,3,2,1,5,5,6,10,5,3
ENSG00000277628.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259863.1,0,0,0,5,0,0,0,0,1,2,1,3,1,0,0,0,0,0,1,0
ENSG00000172985.11,38,5,1,10,3,4,2,0,8,7,18,8,25,0,2,0,4,3,35,4
ENSG00000264934.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228551.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000265965.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186522.15,546,585,605,775,136,103,824,676,383,266,621,454,539,129,49,308,429,287,253,301
ENSG00000237916.1,0,0,5,8,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0
ENSG00000230696.1,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,1,0,0,5,1
ENSG00000198142.5,721,778,637,692,253,228,837,454,633,376,1012,686,648,204,84,468,353,368,257,220
ENSG00000230603.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231099.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233307.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ENSG00000233707.3,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282033.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000015568.13,0,0,12,11,1,10,0,0,1,0,0,1,1,0,0,0,0,0,3,3
ENSG00000256977.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000284337.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186148.13,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000283684.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240069.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225108.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204588.5,1,0,1,3,1,2,2,0,0,3,0,1,1,0,0,0,1,0,1,0
ENSG00000235721.1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229730.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283283.2,1,0,1,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
ENSG00000265682.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144063.4,3,1,4,3,0,1,0,2,4,0,0,3,5,0,0,1,0,0,10,2
ENSG00000264979.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144061.12,15,11,16,17,4,9,18,15,1,3,9,12,12,2,4,7,12,5,0,3
ENSG00000233370.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175701.10,326,175,39,40,208,319,178,77,16,111,111,178,95,8,3,97,127,152,12,7
ENSG00000261760.8,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282304.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000282785.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263881.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283167.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226991.2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230650.1,1,3,6,5,2,5,3,2,0,0,1,1,3,0,0,0,0,0,0,0
ENSG00000175772.11,2,2,16,9,8,1,0,0,1,1,2,4,6,0,0,4,0,1,3,3
ENSG00000226065.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230596.3,0,0,2,4,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ENSG00000273471.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000184115.17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ENSG00000257207.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256671.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227574.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231583.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000183054.11,0,0,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000231536.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000216867.2,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169679.15,5,7,2,6,1,0,8,3,8,2,13,13,10,0,0,4,56,17,39,3
ENSG00000235881.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000153093.18,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0
ENSG00000236330.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000172965.17,15,7,33,31,2,4,40,10,12,6,9,16,9,1,3,19,2,1,69,4
ENSG00000204581.3,3,3,3,1,2,4,1,1,0,2,3,0,1,0,0,1,0,0,4,0
ENSG00000153094.23,256,367,324,228,147,213,114,174,114,96,221,240,299,20,17,383,97,149,241,108
ENSG00000230499.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227992.1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000271590.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
ENSG00000229118.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270190.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
ENSG00000226928.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000266139.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223973.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285016.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000280878.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240350.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271635.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000225744.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000153107.13,89,147,224,252,106,112,359,211,113,58,100,130,159,18,9,58,80,47,183,106
ENSG00000237583.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227842.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228615.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266063.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230958.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236307.2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000153208.17,306,186,974,826,92,275,105,67,684,113,201,404,350,128,52,132,192,433,798,228
ENSG00000240183.3,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,7,0
ENSG00000225496.1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
ENSG00000232277.1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
ENSG00000286904.1,44,15,24,15,0,0,1,0,18,13,10,24,14,0,0,10,0,0,0,0
ENSG00000153214.11,114,111,225,206,77,71,305,209,219,38,84,169,143,23,11,164,96,55,190,87
ENSG00000287141.1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
ENSG00000144152.13,145,136,97,59,24,42,16,34,31,34,48,37,146,10,5,19,58,43,30,30
ENSG00000278962.1,4,8,12,11,1,0,4,10,4,2,9,7,12,1,0,1,2,3,4,9
ENSG00000144161.13,116,88,82,88,53,76,146,75,38,16,53,35,93,4,15,63,47,56,29,11
ENSG00000286545.1,2,2,14,10,2,0,1,3,0,0,2,0,2,0,0,1,0,0,0,0
ENSG00000188177.14,111,148,208,396,72,68,90,218,34,46,188,60,162,43,27,52,87,92,155,126
ENSG00000235258.1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236555.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000169629.12,33,34,150,83,66,94,23,17,13,12,37,14,47,6,6,24,11,15,52,14
ENSG00000283698.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000114999.8,210,151,180,154,164,183,839,382,198,61,153,184,178,23,10,144,187,113,159,61
ENSG00000125630.16,326,347,236,313,140,286,524,190,257,120,265,171,259,92,36,184,189,184,163,122
ENSG00000207383.1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000125611.15,378,216,78,105,259,276,99,41,33,122,164,276,234,30,28,95,118,165,105,70
ENSG00000243389.1,2,0,2,2,1,1,0,0,0,0,0,2,2,0,0,2,0,1,0,0
ENSG00000228251.1,4,2,2,1,5,5,1,2,0,4,0,4,2,0,0,1,0,0,0,1
ENSG00000231747.1,3,0,0,0,19,32,0,1,0,0,0,0,1,0,1,2,2,0,0,0
ENSG00000237753.2,60,32,14,20,18,60,15,18,2,12,23,11,13,2,0,12,48,40,4,5
ENSG00000144136.11,401,541,423,475,586,4398,575,376,373,224,464,442,482,140,128,754,201,479,508,230
ENSG00000144130.11,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0
ENSG00000169607.13,1,20,1,4,0,4,5,2,4,0,10,4,9,1,0,4,39,9,7,2
ENSG00000115008.6,0,1,9,7,0,0,0,0,10,0,0,0,1,0,1,0,0,2,0,0
ENSG00000287937.1,4,0,2,5,12,36,0,5,3,1,5,8,1,0,2,12,0,5,6,0
ENSG00000125538.12,19,89,505,625,0,32,0,0,1210,43,14,159,63,4,11,7,11,65,265,8
ENSG00000280228.1,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
ENSG00000180152.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000125571.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ENSG00000227368.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000136688.11,0,2,6,4,3,3,0,0,0,0,0,0,0,1,0,0,0,6,3,2
ENSG00000236124.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000232090.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000136694.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000136696.11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000136695.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000136697.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201805.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000136689.18,447,824,1600,901,2421,4648,93,154,820,322,698,925,255,152,105,2938,206,521,411,576
ENSG00000125637.16,1619,2222,1804,1427,1920,3301,1491,1139,848,1046,1721,1853,1937,302,161,927,1120,1324,893,651
ENSG00000234174.1,1,2,0,1,0,0,0,0,1,2,2,2,3,0,0,0,0,0,0,0
ENSG00000189223.15,232,177,25,92,40,203,671,370,18,73,12,180,176,8,21,60,114,123,10,49
ENSG00000125618.17,31,20,7,11,8,13,78,26,0,4,8,20,13,4,3,10,12,5,1,6
ENSG00000234997.2,5,0,10,6,1,3,21,24,5,4,1,2,9,1,1,5,4,10,3,5
ENSG00000231292.6,3,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272563.1,0,0,4,0,0,0,11,12,1,0,1,0,3,0,2,1,0,0,8,2
ENSG00000136682.15,132,102,204,172,87,156,86,61,62,65,175,225,135,10,13,55,96,66,71,41
ENSG00000184492.6,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0
ENSG00000234148.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000231943.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225398.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226516.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287165.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221055.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000146556.14,58,74,58,117,112,207,12,9,24,22,50,74,89,2,2,26,22,42,14,17
ENSG00000236397.3,9,2,20,6,2,1,7,6,0,5,2,4,8,2,0,2,1,0,4,2
ENSG00000279267.1,3,1,2,2,1,0,3,2,0,0,0,1,5,1,0,0,0,0,0,2
ENSG00000240356.6,9,13,16,6,3,4,10,1,2,5,11,5,14,0,0,2,10,9,1,5
ENSG00000144134.18,55,51,101,82,25,61,18,21,33,27,46,23,47,2,3,31,32,9,40,23
ENSG00000144158.4,0,0,1,2,0,3,0,0,0,0,0,2,2,1,0,0,0,0,1,0
ENSG00000175509.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
ENSG00000233479.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227359.1,4,3,1,3,3,3,20,7,2,0,3,6,6,0,1,3,2,2,1,0
ENSG00000202427.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115084.14,605,931,1147,1107,270,218,1717,1425,412,407,1099,623,1037,207,100,442,446,331,710,815
ENSG00000265429.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
ENSG00000244063.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228857.2,0,0,1,1,0,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0
ENSG00000270019.1,0,0,0,0,0,0,10,12,1,0,0,0,2,0,0,1,0,1,4,0
ENSG00000115091.12,949,933,1138,1263,398,429,1994,1284,894,350,600,857,788,189,111,740,646,603,615,444
ENSG00000279957.1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,6,1
ENSG00000234199.3,0,0,0,1,1,2,8,3,0,0,0,0,0,0,0,0,0,0,5,0
ENSG00000243179.1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212182.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286513.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235242.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231926.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222923.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175497.17,10,2,9,2,3,0,0,0,0,0,4,3,5,0,1,0,2,0,2,0
ENSG00000231538.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235717.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286776.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235026.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230391.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287451.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271667.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224869.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226341.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235871.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230158.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230950.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228898.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239185.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227291.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286370.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238207.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000088205.13,610,534,768,992,294,490,912,561,591,271,719,651,745,124,79,452,489,395,276,191
ENSG00000236255.2,59,54,85,94,51,104,41,36,7,12,44,28,45,5,9,30,27,51,19,10
ENSG00000125631.7,0,0,9,5,2,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0
ENSG00000125633.11,280,210,358,376,145,252,583,414,120,62,108,130,153,32,27,186,212,268,175,108
ENSG00000224967.1,0,1,3,2,0,0,3,2,0,0,0,0,2,0,0,0,0,2,4,0
ENSG00000235066.7,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ENSG00000272895.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279227.1,39,37,13,20,11,5,17,16,6,4,9,14,7,3,1,12,13,25,5,7
ENSG00000243510.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000125629.15,426,473,737,969,218,288,297,987,230,129,653,282,711,159,63,248,237,230,135,162
ENSG00000226856.7,17,6,3,0,8,6,2,1,0,3,10,1,8,2,2,2,3,1,2,2
ENSG00000258910.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163064.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000019169.10,3426,3310,1040,1361,14,82,1,3,2875,1040,306,3898,595,12,25,94,408,889,1817,162
ENSG00000259094.1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144119.4,0,0,1,0,0,3,2,1,0,0,3,0,1,0,0,0,0,0,0,0
ENSG00000264833.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000115107.20,3311,2262,3224,3691,5067,8204,1691,1087,1267,2343,1815,4652,2873,439,326,2729,3938,2896,1103,1927
ENSG00000229867.2,2,6,29,17,0,1,1,0,6,3,6,3,6,0,0,25,0,0,0,0
ENSG00000186132.15,38,20,17,37,18,29,35,16,17,7,26,18,28,10,0,28,34,27,11,5
ENSG00000155368.16,7125,4534,2412,2544,3846,5574,1648,1670,561,981,1673,1856,1697,329,349,3042,3676,4619,151,151
ENSG00000171227.7,3168,1591,463,698,1229,1813,1371,1280,454,951,1164,843,849,223,154,705,1214,1224,343,1057
ENSG00000080293.9,21,16,19,11,1,10,1,1,3,14,16,8,9,0,0,5,0,0,10,0
ENSG00000231013.2,13,1,5,8,1,6,219,111,0,0,4,2,0,0,0,36,5,4,0,0
ENSG00000163075.13,5,2,1,2,5,25,29,22,2,2,2,6,3,0,4,26,9,18,10,2
ENSG00000144120.13,344,207,201,212,300,246,248,162,54,84,124,178,193,26,16,180,215,270,29,74
ENSG00000229326.3,0,1,2,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3,0
ENSG00000088179.9,196,205,374,402,74,134,695,371,87,75,209,118,216,49,28,80,134,109,208,121
ENSG00000233741.1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115109.14,1034,1236,1323,1235,368,540,1583,1749,255,291,809,407,829,246,137,540,927,790,556,611
ENSG00000224789.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202046.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236878.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227788.1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000233286.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243104.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234065.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223549.1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226479.4,155,96,109,115,124,269,201,157,132,99,84,128,154,11,8,109,65,66,109,67
ENSG00000144118.14,438,333,273,384,158,226,419,255,345,170,162,468,343,25,26,167,266,167,151,83
ENSG00000235840.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163083.6,116,175,739,749,346,529,42,479,479,707,451,179,1015,145,88,33,76,34,201,197
ENSG00000280409.1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000237614.3,4,4,6,14,5,32,2,16,0,2,8,5,9,0,1,0,2,1,4,1
ENSG00000232140.2,0,3,6,10,1,6,3,7,0,1,9,4,6,0,0,0,4,1,1,2
ENSG00000201006.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229774.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000074047.21,12,0,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0
ENSG00000271709.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201584.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234455.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236145.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115112.8,3,4,21,2,5,8,192,2,37,26,7,18,4,1,2,1,1,10,66,5
ENSG00000232723.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000074054.18,605,613,692,827,306,412,1089,938,281,185,401,298,484,163,63,253,434,564,810,480
ENSG00000265451.1,1,0,2,0,0,3,1,0,0,0,2,1,1,0,1,0,0,2,0,0
ENSG00000264229.1,0,3,1,1,3,2,5,4,2,0,1,4,3,1,0,0,0,1,7,4
ENSG00000222467.1,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,2
ENSG00000236859.7,46,14,17,12,13,16,40,29,5,8,27,10,25,5,0,11,17,24,11,7
ENSG00000230993.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000279721.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213239.3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155438.12,143,94,58,59,267,637,437,106,94,26,108,92,114,22,13,176,113,136,56,52
ENSG00000211460.12,714,484,449,541,311,437,768,409,398,152,353,454,510,80,43,396,297,300,200,94
ENSG00000270798.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224655.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
